DateTime,Temp (C) ,Pressure (hPa),Rain (mm),Wind Speed 10 m (m/s),Wind Speed 24 m (m/s),Wind Direction 10 m (deg.M),Wind Direction 24 m (deg.M),PBL height (m)
14/01/2023 11:00,8.789993,961,0,3.382999,5.475998,284.700195,280.200195,940.56
14/01/2023 12:00,7.626999,961,0,4.422997,6.918999,279.299805,270.799805,1083.43
14/01/2023 13:00,7.098,961,0,4.597,6.389999,249.699951,249.800049,1264.88
14/01/2023 14:00,7.404999,961,0,4.568001,6.522003,257.600098,255.300049,1445.72
14/01/2023 15:00,7.323997,962,0,6.030998,8.740005,247.399902,247.199951,1371.82
14/01/2023 16:00,6.767998,962,0,4.869003,7.416,247.699951,237.5,1269.12
14/01/2023 17:00,6.082001,962,0,4.606003,6.906998,245.199951,235.699951,1321.48
14/01/2023 18:00,5.779999,962,0,5.489998,7.707001,248.5,233.399902,1331.56
14/01/2023 19:00,5.614998,962,0,5.064003,9.360001,239.100098,234.300049,1334.40
14/01/2023 20:00,5.392998,962,0,7.070999,9.449997,240.800049,228.600098,1320.34
14/01/2023 21:00,5.392998,962,0,6.925003,9.619995,244.300049,245.600098,1321.96
14/01/2023 22:00,5.481003,963,0,5.874001,8.759995,243,240.199951,1468.76
14/01/2023 23:00,4.904999,963,0,6.282997,10.199997,239.399902,240.199951,1456.84
15/01/2023 00:00,4.616997,962,0,5.223,7.105003,248.699951,238,1518.63
15/01/2023 01:00,4.528,961,0,4.912003,6.759003,247.899902,241.600098,1561.73
15/01/2023 02:00,4.299004,961,0,4.782997,8.380005,241.699951,238,1572.33
15/01/2023 03:00,4.108002,961,0,6.182999,7.822998,229.5,220,1537.61
15/01/2023 04:00,4.240997,960,0,5.343002,6.366997,229.199951,228.399902,1458.26
15/01/2023 05:00,4.915001,959,0,5.517998,7.897003,243.600098,245.100098,1440.25
15/01/2023 06:00,5.397003,959,0,5.360001,8.110001,240.600098,234.899902,1419.22
15/01/2023 07:00,4.489998,960,0,3.910999,5.245003,246.300049,243.100098,1291.36
15/01/2023 08:00,4.035004,961,0,3.394001,4.908997,247.100098,244.199951,1079.35
15/01/2023 09:00,4.471001,962,0,2.849998,5.162003,257.100098,254,871.28
15/01/2023 10:00,5.449997,963,0,3.188,5.162003,257.600098,252.600098,730.40
15/01/2023 11:00,5.947998,964,0,3.688,5.855003,248.199951,240.100098,685.97
15/01/2023 12:00,6.413002,965,0,2.696999,4.175003,253,245.199951,703.81
15/01/2023 13:00,6.794998,965,0,2.307999,4.004997,247.600098,242.5,752.21
15/01/2023 14:00,6.042999,965,0,1.101999,2.535,261.200195,257.600098,735.23
15/01/2023 15:00,6.473,965,0,2.910999,3.750999,233.300049,232.600098,621.87
15/01/2023 16:00,5.968002,965,0,2.876999,3.973999,232.300049,235.199951,474.43
15/01/2023 17:00,5.390999,965,0,2.244999,3.125,224.899902,226,325.95
15/01/2023 18:00,4.258003,964,0,0.996,2.046001,224.600098,221.800049,176.89
15/01/2023 19:00,3.763,963,0,1.343,2.167,237.5,221,125.45
15/01/2023 20:00,3.492001,963,0,1.677999,2.603001,236.399902,219.399902,156.01
15/01/2023 21:00,3.382999,962,0,0.641,1.377001,215.100098,219.100098,192.68
15/01/2023 22:00,3.382,961,0,0.685,0.723,148.899902,126.199951,138.58
15/01/2023 23:00,3.040001,960,0,0.583,1.198,242.5,226.699951,33.59
16/01/2023 00:00,2.670002,959,0,0.451,0.573,242.899902,272.399902,14.99
16/01/2023 01:00,2.393002,958,0,0.539,0.454,95.800049,87.900024,14.41
16/01/2023 02:00,2.040001,957,0,0.592,0.832,121,69.079956,19.62
16/01/2023 03:00,2.367001,956,0,0.745,1.059,294.700195,294.899902,59.55
16/01/2023 04:00,2.555,956,0,0.61,0.303,149,177.5,128.28
16/01/2023 05:00,3.125,955,0,1.441,2.719002,349.200195,328.899902,186.96
16/01/2023 06:00,2.848999,955,0,1.1,1.861,306.600098,315.799805,218.13
16/01/2023 07:00,2.363998,955,0,0.549,1.209,265.299805,286.200195,225.40
16/01/2023 08:00,2.845001,955,0,1.686001,2.891998,351.100098,335.399902,322.29
16/01/2023 09:00,3.112999,956,0,2.130001,4.232002,317.299805,320.799805,474.49
16/01/2023 10:00,3.299999,956,0,2.98,4.195,347.5,326.799805,589.76
16/01/2023 11:00,2.016998,957,0,4.554001,6.165001,356.399902,345.700195,767.95
16/01/2023 12:00,1.701,957,0,2.514,4.067001,325.600098,315.600098,865.67
16/01/2023 13:00,2.174999,957,0,2.695999,5.483002,328.899902,321,889.15
16/01/2023 14:00,2.491001,957,0,3.502998,5.637001,326.899902,321.200195,815.21
16/01/2023 15:00,2.383999,957,0,2.237999,2.895,313,301.299805,685.71
16/01/2023 16:00,1.455,957,0,2.411999,4.053001,267.700195,271.700195,480.38
16/01/2023 17:00,0.233,957,0,1.011999,2.334999,277.399902,275.200195,335.02
16/01/2023 18:00,0.053,957,0,1.896,2.424,284.5,288.299805,275.00
16/01/2023 19:00,-0.111,957,0,1.471001,2.446999,270.299805,269.600098,242.43
16/01/2023 20:00,0.083,956,0,1.181,2.351002,283.799805,275.600098,213.45
16/01/2023 21:00,-0.731,956,0,0.646,1.16,19.540009,304.700195,184.42
16/01/2023 22:00,-0.987,956,0,1.499001,2.703999,231.300049,237.899902,147.84
16/01/2023 23:00,-0.56,956,0,0.919,2.361,259.200195,271.100098,114.45
17/01/2023 00:00,-0.66,956,0,1.987,2.916,250.699951,252.600098,105.29
17/01/2023 01:00,-1.021999,956,0,2.624001,4.112999,248.699951,249.800049,118.91
17/01/2023 02:00,-1.158001,955,0,1.250999,2.150002,230.199951,247.899902,147.77
17/01/2023 03:00,-1.613001,956,0,1.028999,0.719,145.100098,205.5,160.87
17/01/2023 04:00,-1.066999,956,0,1.275,1.503,153.899902,159.399902,159.08
17/01/2023 05:00,-1.469999,956,0,1.1,1.704,245.699951,244.600098,153.30
17/01/2023 06:00,-1.431999,956,0,1.347,1.895,241.600098,241.300049,162.77
17/01/2023 07:00,-1.214001,956,0,1.496,2.120998,248.300049,247.300049,193.80
17/01/2023 08:00,-1.702999,956,0,0.697001,0.544,126.900024,260.799805,214.45
17/01/2023 09:00,-1.348,957,0,1.146999,1.452999,234.600098,236.300049,246.76
17/01/2023 10:00,0.121,957,0,1.34,2.125,239,258.399902,299.78
17/01/2023 11:00,1.622,958,0,1.669001,2.013,301.5,287.5,471.02
17/01/2023 12:00,2.549,957,0,1.921,3.576,277,274.299805,658.51
17/01/2023 13:00,2.763,957,0,2.395,3.903999,303.299805,294,779.63
17/01/2023 14:00,2.038002,957,0,2.431999,4.306999,277,267.100098,829.95
17/01/2023 15:00,2.110001,958,0,1.75,3.146999,267.700195,265.600098,788.43
17/01/2023 16:00,1.438,958,0,1.896999,3.081001,267.299805,257.100098,654.74
17/01/2023 17:00,0.947001,959,0,2.192001,3.351002,263,255.300049,526.78
17/01/2023 18:00,1.364,959,0,1.954,3.214001,253.699951,248.300049,436.51
17/01/2023 19:00,1.281,959,0,1.639,1.987,220.800049,227.100098,422.85
17/01/2023 20:00,1.558001,959,0,2.297001,3.938999,255.100098,259.600098,435.31
17/01/2023 21:00,1.440001,959,0,0.893,1.656,291.899902,273,467.89
17/01/2023 22:00,1.228001,959,0,1.347,1.717001,249.899902,245.5,604.80
17/01/2023 23:00,1.462,960,0,1.710001,2.535,232.699951,225.199951,647.29
18/01/2023 00:00,1.788,960,0,1.875,3.077,250.300049,245.600098,570.40
18/01/2023 01:00,1.691,959,0,2.438999,3.66,269,251.300049,526.89
18/01/2023 02:00,1.825001,960,0,2.360001,4.095001,251.399902,255.5,486.15
18/01/2023 03:00,1.276001,960,0,2.096001,3.223999,225.600098,221.300049,440.10
18/01/2023 04:00,1.569,960,0,2.047001,3.307999,236,228,421.42
18/01/2023 05:00,1.746,960,0,2.078999,3.238998,265.600098,263.200195,433.04
18/01/2023 06:00,1.686001,961,0,1.792999,3.271999,269.799805,264.5,489.19
18/01/2023 07:00,1.714001,961,0,2.333,3.987999,271.600098,266.600098,470.51
18/01/2023 08:00,1.995001,962,0,2.271,3.902,269.100098,269.399902,430.99
18/01/2023 09:00,2.094002,964,0,1.546,3.411999,273.799805,263.5,413.43
18/01/2023 10:00,2.702,965,0,2.006001,3.356998,266,265.200195,450.09
18/01/2023 11:00,3.771999,966,0,3.106998,3.882999,293.200195,281.700195,543.23
18/01/2023 12:00,4.490997,967,0,1.969,3.499001,269.299805,274.299805,740.66
18/01/2023 13:00,5.203003,967,0,2.571999,4.565002,290.200195,283.600098,997.94
18/01/2023 14:00,5.537003,968,0,2.792999,4.182999,289.600098,288.700195,998.01
18/01/2023 15:00,5.207001,969,0,2.592999,4.855003,275.200195,273.799805,819.80
18/01/2023 16:00,4.734001,970,0,1.591,2.744999,267.5,277.299805,622.00
18/01/2023 17:00,3.689999,971,0,1.605,2.780998,271.899902,260.100098,415.28
18/01/2023 18:00,3.07,972,0,1.496,2.800999,276.100098,277.899902,353.57
18/01/2023 19:00,2.780998,974,0,1.643,2.916,282.299805,275.5,290.86
18/01/2023 20:00,2.365002,974,0,1.537001,2.973999,297.100098,311.299805,233.53
18/01/2023 21:00,1.785,975,0,0.928,2.035,284.5,277.200195,238.34
18/01/2023 22:00,1.990999,976,0,1.659,3.179001,275.5,281.100098,254.71
18/01/2023 23:00,1.342001,976,0,1.652,2.870998,260.299805,256.100098,225.05
19/01/2023 00:00,1.120001,977,0,1.573,3.049,262.899902,258.5,228.51
19/01/2023 01:00,1.149,977,0,1.056999,2.103001,269,260.799805,258.39
19/01/2023 02:00,0.383,977,0,0.549,1.462,204.199951,221.800049,292.38
19/01/2023 03:00,0.639,977,0,1.615,3.146,249.899902,241.300049,318.39
19/01/2023 04:00,-0.135,976,0,1.365,2.515999,243.699951,228.199951,321.36
19/01/2023 05:00,-0.287,976,0,2.077,3.193001,251.5,248.399902,308.02
19/01/2023 06:00,-0.146,976,0,1.061001,2.050999,278.5,251.800049,298.05
19/01/2023 07:00,-0.865,976,0,0.791,1.467001,91.699951,63.789978,286.05
19/01/2023 08:00,0.193,977,0,1.188999,2.327,245.899902,235.199951,292.97
19/01/2023 09:00,1.438,977,0,1.594,2.735001,253,244.600098,303.72
19/01/2023 10:00,1.412001,978,0,1.780001,3.092999,262.100098,257.700195,257.56
19/01/2023 11:00,3.018002,978,0,1.952999,3.491001,273.700195,264,362.80
19/01/2023 12:00,3.768002,978,0,2.226002,3.418999,276.100098,267.5,537.79
19/01/2023 13:00,3.858002,978,0,3.848999,5.570999,300.799805,290,700.48
19/01/2023 14:00,3.973999,978,0,3.474998,5.327003,298.399902,296.799805,820.60
19/01/2023 15:00,4.189003,979,0,2.929001,4.165001,300,290.5,747.55
19/01/2023 16:00,3.604,980,0,1.742001,2.874001,280.899902,274.899902,594.09
19/01/2023 17:00,3.067001,980,0,2.140999,3.326,260.5,253.399902,569.55
19/01/2023 18:00,3.354,980,0,3.011002,4.502998,264.200195,263.600098,656.03
19/01/2023 19:00,3.756001,981,0,2.233002,4.300003,274.899902,270,717.01
19/01/2023 20:00,3.583,982,0,2.331001,4.141998,267.100098,262.600098,720.17
19/01/2023 21:00,3.533001,983,0,1.855,3.543999,267.299805,262.700195,700.97
19/01/2023 22:00,3.799,983,0,2.179001,3.463001,262.700195,261.700195,685.46
19/01/2023 23:00,3.659,984,0,1.443001,2.903999,264,261.299805,631.47
20/01/2023 00:00,3.661999,985,0,1.537001,2.924999,262.5,261.700195,565.29
20/01/2023 01:00,3.792,985,0,1.771,3.542999,273.200195,269,512.30
20/01/2023 02:00,3.727001,986,0,1.778,3.505001,258.600098,254.5,471.67
20/01/2023 03:00,3.375999,987,0,1.163,2.591,263.399902,264,422.02
20/01/2023 04:00,3.497002,987,0,1.945,3.605,253.800049,248.199951,354.93
20/01/2023 05:00,3.313,988,0,1.573,2.792999,255.899902,255.699951,303.48
20/01/2023 06:00,2.393002,989,0,1.007,1.983,283.799805,268,267.56
20/01/2023 07:00,2.717999,990,0,1.823,3.203999,253.800049,255.699951,239.30
20/01/2023 08:00,1.91,991,0,0.961,1.716,320.899902,317.799805,211.88
20/01/2023 09:00,2.410999,992,0,1.605,2.988998,272.899902,272.5,213.12
20/01/2023 10:00,3.728001,993,0,2.257999,3.917,273.100098,269.200195,231.73
20/01/2023 11:00,5.217003,994,0,1.500999,2.743,308.600098,310.600098,395.28
20/01/2023 12:00,5.555,995,0,2.758999,3.960999,335.200195,319.899902,522.07
20/01/2023 13:00,5.921997,995,0,2.511002,4.521004,306,312.799805,563.61
20/01/2023 14:00,6.179001,996,0,2.369999,3.692001,316.5,307.799805,556.55
20/01/2023 15:00,5.543999,997,0,1.584,2.958,348.799805,337,502.79
20/01/2023 16:00,5.375,998,0,0.679,1.443001,321.600098,315.299805,333.98
20/01/2023 17:00,4.177002,999,0,0.335,1.097,0,285.5,204.06
20/01/2023 18:00,3.841999,1000,0,1.099001,2.172001,11.479996,0.88,154.48
20/01/2023 19:00,3.455002,1001,0,0.629,0.956,79,24.890015,117.79
20/01/2023 20:00,2.967999,1002,0,0.794,1.151001,26.559998,4.797997,88.64
20/01/2023 21:00,2.193001,1003,0,0.433,0.836,206,357.799805,58.91
20/01/2023 22:00,2.103001,1004,0,0.491,0.65,193.699951,253.899902,55.98
20/01/2023 23:00,1.587,1005,0,0.871,1.535999,231.300049,234,45.61
21/01/2023 00:00,0.765,1006,0,0.739,1.464001,228.5,236.600098,37.65
21/01/2023 01:00,-0.378,1006,0,0.189,0.821,239.199951,254,32.91
21/01/2023 02:00,-0.505,1007,0,1.143,1.861,234.300049,242.100098,27.34
21/01/2023 03:00,-0.616,1008,0,0.816,1.535999,245.899902,250.399902,26.14
21/01/2023 04:00,-1.546,1008,0,0.876,1.790001,255.899902,253.300049,36.49
21/01/2023 05:00,-1.441,1008,0,1.4,2.106998,239.199951,235.699951,39.33
21/01/2023 06:00,-1.85,1009,0,1.096001,1.872999,254.899902,256.700195,39.41
21/01/2023 07:00,-2.460999,1010,0,0.528,0.882,194.600098,243.5,42.98
21/01/2023 08:00,-3.147999,1010,0,0.327,0.802,253.100098,267,45.45
21/01/2023 09:00,-2.938999,1011,0,0.361,1.121,191.600098,257.700195,61.58
21/01/2023 10:00,-1.716,1011,0,0.288,0.528,34.710022,347.100098,180.01
21/01/2023 11:00,0.081,1012,0,0.279,0.289,78.73999,119.5,358.64
21/01/2023 12:00,3.493,1012,0,1.902,2.548,196.399902,178.600098,410.62
21/01/2023 13:00,4.598,1011,0,1.870001,2.634998,194.600098,179.899902,397.67
21/01/2023 14:00,4.891998,1011,0,2.053001,3.352001,173.699951,169.800049,370.25
21/01/2023 15:00,4.796997,1011,0,1.773001,2.925999,170.100098,165.199951,317.65
21/01/2023 16:00,3.672001,1011,0,0.844,1.474001,160.399902,159,192.81
21/01/2023 17:00,2.139,1012,0,0.869,1.681,158.100098,167.199951,149.76
21/01/2023 18:00,0.333,1012,0,0.475,0.943,146.899902,204.699951,158.30
21/01/2023 19:00,-0.519,1012,0,0.202,0.574,192,301.299805,170.95
21/01/2023 20:00,-0.691,1012,0,0.403,1.382999,246.699951,233.600098,182.47
21/01/2023 21:00,-1.146,1012,0,1.277,1.657,124.099976,139.5,209.44
21/01/2023 22:00,-0.791,1012,0,0.95,1.697001,109.099976,107.300049,203.87
21/01/2023 23:00,-1.996,1012,0,1.019001,1.559,116.199951,87.5,219.45
22/01/2023 00:00,-2.062,1012,0,0.846,0.714,127.699951,148.199951,237.15
22/01/2023 01:00,-1.694,1011,0,1.289,1.635,137.5,163.100098,229.34
22/01/2023 02:00,-2.23,1012,0,0.985,1.448,127.699951,187,228.12
22/01/2023 03:00,-1.83,1012,0,1.311001,1.676001,110.699951,157.699951,212.96
22/01/2023 04:00,-0.944,1011,0,0.809,1.254,228.600098,215.899902,208.46
22/01/2023 05:00,-2.146999,1011,0,1.288,1.924,114.5,151,219.52
22/01/2023 06:00,-1.514,1011,0,0.976,1.319,112.199951,167.699951,235.10
22/01/2023 07:00,-2.182999,1011,0,1.240999,1.414,125,182.199951,239.68
22/01/2023 08:00,-0.05,1011,0,2.587002,3.443001,215.300049,210.100098,227.32
22/01/2023 09:00,1.121,1011,0,3.756001,4.296997,229.5,216.199951,233.37
22/01/2023 10:00,2.084999,1011,0,3.223,3.902,223.199951,205.300049,246.88
22/01/2023 11:00,2.667999,1012,0,3.192001,3.791,213.899902,202.5,275.29
22/01/2023 12:00,3.103001,1012,0,2.736,3.882,194.899902,179.5,290.21
22/01/2023 13:00,3.140999,1011,0,2.508999,3.681,184.899902,173,290.45
22/01/2023 14:00,3.316002,1011,0,2.556,3.127998,211.600098,201.699951,299.71
22/01/2023 15:00,3.323002,1011,0,3.118999,3.778999,203.399902,187.399902,281.65
22/01/2023 16:00,3.255001,1011,0,2.174,2.783001,186.699951,177.199951,192.82
22/01/2023 17:00,3.034,1011,0,2.105,3.23,185.399902,181.5,143.32
22/01/2023 18:00,3.126999,1011,0,1.945999,3.105999,196.199951,185.800049,99.39
22/01/2023 19:00,3.167999,1012,0,1.416,2.174999,215.5,207.5,73.52
22/01/2023 20:00,3.195,1012,0,0.675,0.693,82.800049,121.900024,66.84
22/01/2023 21:00,3.185001,1013,0,0.733,1.019001,291.799805,265.899902,70.70
22/01/2023 22:00,3.417,1013,0,0.457,0.607,339.100098,261.399902,99.52
22/01/2023 23:00,2.414001,1012,0,1.204,2.012001,121.199951,111.400024,90.62
23/01/2023 00:00,1.907,1013,0,1.281,2.23,124.900024,123,78.09
23/01/2023 01:00,1.717001,1013,0,0.448,1.009001,72.01001,82.400024,72.05
23/01/2023 02:00,1.909,1013,0,0.285,0.458,30.470001,331.700195,70.92
23/01/2023 03:00,3.167999,1013,0,0.35,0.705,0,209.600098,73.54
23/01/2023 04:00,3.124001,1013,0,0.765,0.85,353,291.700195,79.29
23/01/2023 05:00,2.953999,1013,0,0.791,1.046,259.799805,247.899902,83.28
23/01/2023 06:00,2.039001,1013,0,1.229,2.265999,115.199951,120.800049,85.61
23/01/2023 07:00,2.388,1014,0,0.872,1.593,111.300049,110.199951,83.91
23/01/2023 08:00,2.452999,1014,0,0.465,0.467,36.72998,26.959991,82.26
23/01/2023 09:00,2.693001,1015,0,0.407,0.444,16.839996,110.300049,96.61
23/01/2023 10:00,2.909,1015,0,1.016001,1.621,109.800049,115,122.58
23/01/2023 11:00,4.610001,1015,0,1.431,2.151001,173.899902,161.600098,146.49
23/01/2023 12:00,5.877998,1015,0,0.997,1.389999,206.300049,193.100098,166.68
23/01/2023 13:00,6.999001,1015,0,1.847,2.002998,231.899902,213.199951,191.80
23/01/2023 14:00,7.648003,1014,0,1.988001,2.935001,199.199951,188.600098,195.74
23/01/2023 15:00,8.070007,1015,0,1.367001,2.485001,170.199951,168.199951,182.53
23/01/2023 16:00,6.327003,1015,0,1.176001,1.881001,109.5,113.099976,143.57
23/01/2023 17:00,4.702003,1015,0,0.389,0.667,311.899902,262.700195,97.87
23/01/2023 18:00,4.389999,1016,0,2.030998,3.160999,244.699951,231.100098,76.42
23/01/2023 19:00,3.775002,1016,0,1.127001,1.969,218.899902,228.5,63.74
23/01/2023 20:00,2.903999,1017,0,0.549,0.716,91.800049,300.600098,57.17
23/01/2023 21:00,2.707001,1017,0,0.929,1.433001,211.199951,221.699951,60.77
23/01/2023 22:00,1.674999,1017,0,0.471,1.046,261.5,265.899902,59.40
23/01/2023 23:00,1.485001,1017,0,0.442,0.665,122.599976,258.5,58.71
24/01/2023 00:00,0.869,1017,0,0.589,0.641,135.600098,211,56.37
24/01/2023 01:00,0.666,1017,0,0.313,0.845,78.339966,257.399902,50.80
24/01/2023 02:00,-0.212,1017,0,0.312,0.789,210.100098,290,47.98
24/01/2023 03:00,0.13,1017,0,0.636,0.959,47.859985,321,44.75
24/01/2023 04:00,-0.197,1017,0,0.268,0.742,75.150024,248.699951,42.67
24/01/2023 05:00,-0.222,1017,0,0.259,0.665,223.800049,239.699951,42.96
24/01/2023 06:00,-0.546,1017,0,0.416,0.589,0,247.300049,45.22
24/01/2023 07:00,-0.741,1018,0,0.699,0.551,126.900024,99.099976,47.64
24/01/2023 08:00,-0.46,1018,0,0.823,0.813,132.100098,202.399902,48.42
24/01/2023 09:00,0.418,1019,0,0.338,0.588,43.01001,24.149994,45.12
24/01/2023 10:00,1.377001,1019,0,0.522,1.066999,158.300049,199.5,47.36
24/01/2023 11:00,3.827999,1018,0,0.377,0.577,328.200195,204.699951,63.02
24/01/2023 12:00,7.681,1017,0,1.417,2.067001,121.699951,124.599976,95.28
24/01/2023 13:00,7.834999,1017,0,1.532,1.687,54.48999,55.73999,136.21
24/01/2023 14:00,7.865997,1017,0,1.09,1.806999,132.800049,125.699951,196.20
24/01/2023 15:00,8.449997,1016,0,0.903,0.827,129.5,137.800049,198.81
24/01/2023 16:00,8.580002,1016,0,0.629,0.868,314,301.799805,165.70
24/01/2023 17:00,8.039993,1017,0,1.233,1.951,276.700195,278.799805,123.87
24/01/2023 18:00,8.139999,1016,0,1.401001,2.014,212.5,212.600098,131.39
24/01/2023 19:00,7.639999,1016,0,1.490999,2.187,218.300049,211.600098,125.40
24/01/2023 20:00,7.563004,1016,0,1.129999,1.879,217.699951,220.600098,118.77
24/01/2023 21:00,7.604004,1016,0,0.976,1.163,226.100098,222,138.25
24/01/2023 22:00,7.501999,1015,0,0.973,1.475,236.800049,238.5,136.78
24/01/2023 23:00,7.749001,1015,0,1.709,3.224998,256.5,252.300049,173.36
25/01/2023 00:00,6.932999,1014,0,1.200001,1.761,217.100098,219.300049,196.42
25/01/2023 01:00,6.327003,1014,0,1.146,1.899,226.5,239.300049,201.88
25/01/2023 02:00,6.203003,1013,0,0.883,2.360001,249.5,249.399902,218.12
25/01/2023 03:00,5.776001,1013,0,0.428,0.939,31.76001,240.800049,242.69
25/01/2023 04:00,3.052002,1012,0,0.466,0.958,266,321.399902,265.57
25/01/2023 05:00,2.403999,1012,0,0.411,0.545,190.899902,354.100098,273.59
25/01/2023 06:00,1.941,1011,0,0.386,0.824,0,271.399902,279.67
25/01/2023 07:00,2.511002,1010,0,0.923,1.424999,114.599976,313.5,307.61
25/01/2023 08:00,3.025002,1010,0,0.695,1.452999,12.529999,282.600098,306.67
25/01/2023 09:00,8.289993,1008,0,1.219999,2.047001,255.5,236.399902,310.93
25/01/2023 10:00,9.729996,1007,0,1.745001,2.313,252.100098,227.800049,355.32
25/01/2023 11:00,9.300003,1008,0,0.587,0.656,79.109985,226.300049,467.73
25/01/2023 12:00,9.490005,1007,0,2.163002,3.651001,294,283.5,522.00
25/01/2023 13:00,9.080002,1006,0,3.061001,5.118004,275.100098,271,567.88
25/01/2023 14:00,9.610001,1005,0,2.487,4.125,266.299805,270.799805,627.98
25/01/2023 15:00,9.910004,1005,0,2.580002,3.730999,293.200195,279.299805,670.62
25/01/2023 16:00,9.289993,1005,0,3.295002,4.528999,297.399902,288.5,678.69
25/01/2023 17:00,8.240005,1006,0,1.763,2.862,302.5,291.399902,601.25
25/01/2023 18:00,7.915001,1006,0,2.223,2.740002,318.299805,307.600098,562.93
25/01/2023 19:00,7.172997,1007,0,2.632999,5.055,321.5,325.600098,529.74
25/01/2023 20:00,6.507004,1007,0,1.948999,3.229,310.799805,312.899902,413.15
25/01/2023 21:00,6.136002,1007,0,2.234001,3.929001,321.399902,321.700195,329.98
25/01/2023 22:00,5.542,1008,0,2.131001,3.554001,310.700195,302.899902,263.80
