u,v,key,osmid,oneway,lanes_OSMNx,ref,highway,maxspeed,reversed,length,bridge,ID,ID_tuple,new_ID,count,speedlim,lanes,width,highway_key,class,road_class,capacity,congFactor,avgSpeed,criticalDensity,u_original,v_original,geometry,idx,u_Old,v_Old,key_Old,name,junction,access,width_OSMNx,suspicious_width,tunnel
364,362,0,42553798,False,2,B6054,secondary,30 mph,True,477.286,,[42553798],"(42553798,)",860,2,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,246901785,26891228,"LINESTRING (-1.5112403999999993 53.3170888, -1.5043016000000002 53.31817439999998)","(369, 367, 0)",369,367,0,Bradway Road,,,,,
365,362,0,1346690528,False,2,B6054,secondary,30 mph,False,134.75713200363066,,[1346690528],"(1346690528,)",861,2,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,12456454576,26891228,"LINESTRING (-1.5026816002097592 53.31889580013229, -1.5028581000000008 53.31884449999998, -1.5043016000000002 53.31817439999998)","(370, 367, 0)",370,367,0,Bradway Road,,,,,
365,728,0,"[966549472, 40610993, 22924394, 975787632]",False,2,B6054,secondary,30 mph,True,360.6604547845422,,"[966549472, 40610993, 22924394, 975787632]","(966549472, 40610993, 22924394, 975787632)",4918,1,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,12456454581,313766429,"LINESTRING (-1.5026816002097592 53.31889580013229, -1.5025051000000007 53.3189471, -1.4978746999999997 53.320386699999986)","(370, 733, 0)",370,733,0,"['Bradway Road', 'Greenhill Parkway']",,,,,
366,446,0,4451537,False,,,tertiary,30 mph,False,1541.1135896779629,,[4451537],"(4451537,)",1168,4,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,27345518,36235548,"LINESTRING (-1.5161207000000014 53.3281693, -1.5390426000000001 53.32761399999998, -1.539227300168482 53.327574450144255)","(371, 451, 0)",371,451,0,Dore Road,,,,,
366,363,0,280319928,False,2,A621,primary,30 mph,False,151.743,,[280319928],"(280319928,)",1169,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,27345518,309786900,"LINESTRING (-1.5161207000000014 53.3281693, -1.5168957000000005 53.3268973)","(371, 368, 0)",371,368,0,Abbeydale Road South,,,,,
366,447,0,"[5746087, 973141900, 453080525, 973141901, 206234068, 206234069]",False,"['2', '3']",A621,primary,"['30 mph', '40 mph']",True,951.1715365225722,,"[5746087, 973141900, 453080525, 973141901, 206234068, 206234069]","(5746087, 973141900, 453080525, 973141901, 206234068, 206234069)",1170,1,64.3736,3.0,9.244928571428574,primary,UAP2,2,1274.204314754886,0.3,19.312079999999998,65.9796518425196,27345518,1330851991,"LINESTRING (-1.5161207000000014 53.3281693, -1.5106748000000005 53.335631299999996, -1.5102561706267554 53.335950684882576)","(371, 452, 0)",371,452,0,Abbeydale Road South,,,,,
367,363,0,280319930,False,2,A621,primary,30 mph,True,688.5400000000001,,[280319930],"(280319930,)",1175,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,27354165,309786900,"LINESTRING (-1.5232800000000002 53.32208070000001, -1.5168957000000005 53.3268973)","(372, 368, 0)",372,368,0,Abbeydale Road South,,,,,
367,456,0,"[975794464, 975794465, 975794466, 975794457, 1191457452, 808056046, 975794446, 975794448, 975794449, 42069110, 168769593, 40557467, 975794461]",True,"['1', '2']",A621,primary,30 mph,False,894.1222745637538,yes,"[975794464, 975794465, 975794466, 975794457, 1191457452, 808056046, 975794446, 975794448, 975794449, 42069110, 168769593, 40557467, 975794461]","(975794464, 975794465, 975794466, 975794457, 1191457452, 808056046, 975794446, 975794448, 975794449, 42069110, 168769593, 40557467, 975794461)",1176,1,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,27354165,36061932,"LINESTRING (-1.5232800000000002 53.32208070000001, -1.5317471999999994 53.31590270000001, -1.5317665999810548 53.3159453000016)","(372, 461, 0)",372,461,0,Baslow Road,,,,,
368,457,0,"[28419300, 284737711]",False,2,,tertiary,30 mph,False,600.9119999999999,,"[28419300, 284737711]","(28419300, 284737711)",2773,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,292015624,292015658,"LINESTRING (-1.520973400000001 53.3188646, -1.5258133999999997 53.31451920000001)","(373, 462, 0)",373,462,0,"['Woodland Place', 'Queen Victoria Road']",,,,,
368,364,0,"[788052194, 26623844, 42553774, 284737711, 42019251, 28761973]",False,2,,tertiary,30 mph,True,891.407,,"[788052194, 26623844, 42553774, 284737711, 42019251, 28761973]","(788052194, 26623844, 42553774, 284737711, 42019251, 28761973)",2308,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,292015624,246901785,"LINESTRING (-1.520973400000001 53.3188646, -1.5112403999999993 53.3170888)","(373, 369, 0)",373,369,0,"['Prospect Road', 'Woodland Place']",,,,,
446,366,0,4451537,False,,,tertiary,30 mph,True,1541.1135896779629,,[4451537],"(4451537,)",1168,4,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,36235548,27345518,"LINESTRING (-1.539227300168482 53.327574450144255, -1.5390426000000001 53.32761399999998, -1.5161207000000014 53.3281693)","(451, 371, 0)",451,371,0,Dore Road,,,,,
446,448,0,"[280319970, 107211189]",False,2,,tertiary,,True,834.9190433166178,,"[280319970, 107211189]","(280319970, 107211189)",1259,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,36235548,36235539,"LINESTRING (-1.539227300168482 53.327574450144255, -1.5390426000000001 53.32761399999998, -1.5376899 53.3349562)","(451, 453, 0)",451,453,0,"['Rushley Road', 'Limb Lane']",,,,,
446,449,0,"[4452929, 4452902]",False,,,tertiary,30 mph,False,138.8896800334208,,"[4452929, 4452902]","(4452929, 4452902)",1171,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,27345546,36235552,"LINESTRING (-1.539227300168482 53.327574450144255, -1.5394119999999996 53.3275349, -1.5395961999999999 53.3264094)","(451, 454, 0)",451,454,0,"['High Street', 'Church Lane']",,,,,
446,450,0,"[5192030, 42553175]",False,,,tertiary,30 mph,True,760.8491492570687,,"[5192030, 42553175]","(5192030, 42553175)",1172,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,27345546,247259393,"LINESTRING (-1.539227300168482 53.327574450144255, -1.5394119999999996 53.3275349, -1.5456945000000004 53.333105100000004)","(451, 455, 0)",451,455,0,Causeway Head Road,,,,,
447,366,0,"[5746087, 973141900, 973141901, 453080525, 206234068, 206234069]",False,"['2', '3']",A621,primary,"['30 mph', '40 mph']",False,951.1715365225722,,"[5746087, 973141900, 973141901, 453080525, 206234068, 206234069]","(5746087, 973141900, 973141901, 453080525, 206234068, 206234069)",3780,1,64.3736,3.0,9.244928571428574,primary,UAP2,2,1274.204314754886,0.3,19.312079999999998,65.9796518425196,1330851991,27345518,"LINESTRING (-1.5102561706267554 53.335950684882576, -1.5106748000000005 53.335631299999996, -1.5161207000000014 53.3281693)","(452, 371, 0)",452,371,0,Abbeydale Road South,,,,,
447,491,0,"[977952664, 117705052, 31119429, 973141902]",True,"['2', '1']",A621,primary,"['30 mph', '40 mph']",False,1080.5483163976126,,"[977952664, 117705052, 31119429, 973141902]","(977952664, 117705052, 31119429, 973141902)",1234,1,64.3736,2.0,7.169747619047621,primary,UAP2,2,1044.6021602016149,0.3,19.312079999999998,54.09060858289811,35634137,1819193885,"LINESTRING (-1.5102561706267554 53.335950684882576, -1.5101679000000001 53.336089599999994, -1.5002962999999994 53.343609399999984)","(452, 496, 0)",452,496,0,Abbeydale Road South,,,,,
447,492,0,"[610276557, 5886160, 973141906, 576615094, 109573272]",False,"['2', '3']",B6068,secondary,40 mph,True,728.0197492848927,,"[610276557, 5886160, 973141906, 576615094, 109573272]","(610276557, 5886160, 973141906, 576615094, 109573272)",1241,2,64.3736,3.0,9.244928571428574,secondary,UAP3,3,1126.66191344125,0.3,19.312079999999998,58.33974970284144,928403607,35825456,"LINESTRING (-1.5102561706267554 53.335950684882576, -1.5104917000000007 53.3361245, -1.5189684 53.33989220000001)","(452, 497, 0)",452,497,0,Abbey Lane,,,,,
447,725,0,"[117705024, 23006885, 24622090, 1082101708, 5885522, 117705010, 1082101717, 576615420]",False,"['2', '3']",B6068,secondary,40 mph,False,612.2522786280621,yes,"[117705024, 23006885, 24622090, 1082101708, 5885522, 117705010, 1082101717, 576615420]","(117705024, 23006885, 24622090, 1082101708, 5885522, 117705010, 1082101717, 576615420)",3775,2,64.3736,3.0,9.244928571428574,secondary,UAP3,3,1126.66191344125,0.3,19.312079999999998,58.33974970284144,1809710416,1328823833,"LINESTRING (-1.5102561706267554 53.335950684882576, -1.5097496000000001 53.3360093, -1.501215200000001 53.33507009999999)","(452, 730, 0)",452,730,0,Abbey Lane,,,,,
456,457,0,"[129782145, 129782146, 42553755, 129780527]",False,2,,tertiary,30 mph,False,429.1811801761054,yes,"[129782145, 129782146, 42553755, 129780527]","(129782145, 129782146, 42553755, 129780527)",1245,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,36061932,292015658,"LINESTRING (-1.5317665999810548 53.3159453000016, -1.5317471999999994 53.31590270000001, -1.5258133999999997 53.31451920000001)","(461, 462, 0)",461,462,0,Mickley Lane,,,,,
456,458,0,"[42069121, 975794444]",True,2,A621,primary,30 mph,False,226.40925231224722,,"[42069121, 975794444]","(42069121, 975794444)",1246,1,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,36061932,309353572,"LINESTRING (-1.5317665999810548 53.3159453000016, -1.5317471999999994 53.31590270000001, -1.5346890000000004 53.3149755)","(461, 463, 0)",461,463,0,,,,,,
456,367,0,"[42069120, 42553411, 42069127, 1191457451, 975794445, 28203405, 975794453, 975794454, 975794455, 168769592, 40557464, 975794458, 975794460]",True,"['1', '2']",A621,primary,30 mph,False,888.4703985301791,yes,"[42069120, 42553411, 42069127, 1191457451, 975794445, 28203405, 975794453, 975794454, 975794455, 168769592, 40557464, 975794458, 975794460]","(42069120, 42553411, 42069127, 1191457451, 975794445, 28203405, 975794453, 975794454, 975794455, 168769592, 40557464, 975794458, 975794460)",1272,1,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,43785441,27354165,"LINESTRING (-1.5317665999810548 53.3159453000016, -1.5317860000000005 53.31598790000001, -1.5232800000000002 53.32208070000001)","(461, 372, 0)",461,372,0,"['Abbeydale Road South', 'Baslow Road']",,,,,
457,368,0,"[28419300, 284737711]",False,2,,tertiary,30 mph,True,600.912,,"[28419300, 284737711]","(28419300, 284737711)",2773,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,292015658,292015624,"LINESTRING (-1.5258133999999997 53.31451920000001, -1.520973400000001 53.3188646)","(462, 373, 0)",462,373,0,"['Woodland Place', 'Queen Victoria Road']",,,,,
457,456,0,"[129782145, 129782146, 42553755, 129780527]",False,2,,tertiary,30 mph,True,429.1811801761054,yes,"[129782145, 129782146, 42553755, 129780527]","(129782145, 129782146, 42553755, 129780527)",1245,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,292015658,36061932,"LINESTRING (-1.5258133999999997 53.31451920000001, -1.5317471999999994 53.31590270000001, -1.5317665999810548 53.3159453000016)","(462, 461, 0)",462,461,0,Mickley Lane,,,,,
679,369,0,"[32120873, 1050938901]",False,2,,tertiary,30 mph,False,731.03897487637,,"[32120873, 1050938901]","(32120873, 1050938901)",2273,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,246708818,4531620957,"LINESTRING (-1.4568908 53.33566929999999, -1.463278600000001 53.3310962, -1.4631123638835641 53.33049500342486)","(684, 374, 0)",684,374,0,Norton Lane,,,,,
679,678,0,"[22915234, 1050938901]",False,2,,tertiary,30 mph,True,476.5545743569635,,"[22915234, 1050938901]","(22915234, 1050938901)",2274,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,246708818,9029464606,"LINESTRING (-1.4568908 53.33566929999999, -1.4518999000000004 53.33820939999999, -1.4513561308757428 53.33836776808855)","(684, 683, 0)",684,683,0,Norton Lane,,,,,
732,709,0,"[1191460960, 1191460961, 815926856, 815926857, 815926858, 815926859, 280319982]",False,"['2', '3']",A61,trunk,30 mph,False,869.4513608150426,,"[1191460960, 1191460961, 815926856, 815926857, 815926858, 815926859, 280319982]","(1191460960, 1191460961, 815926856, 815926857, 815926858, 815926859, 280319982)",2908,2,48.2802,3.0,9.244928571428574,trunk,UAP2,2,1274.204314754886,0.3,14.48406,87.97286912335947,360427664,1540885272,"LINESTRING (-1.4744766000000016 53.32829319999999, -1.4803104999999996 53.3347775, -1.480625547022628 53.33518555040831)","(737, 714, 0)",737,714,0,Meadowhead,,,,,
732,372,0,"[815926861, 814261262, 815926863, 815926862, 123412470]",True,"['2', '3']",A61,trunk,30 mph,False,186.92697175864686,,"[815926861, 814261262, 815926863, 815926862, 123412470]","(815926861, 814261262, 815926863, 815926862, 123412470)",2909,1,48.2802,3.0,9.244928571428574,trunk,UAP2,2,1274.204314754886,0.3,14.48406,87.97286912335947,360427664,1591359405,"LINESTRING (-1.4744766000000016 53.32829319999999, -1.4736629999999995 53.32702449999999, -1.4735498090389232 53.326710659511235)","(737, 377, 0)",737,377,0,Meadowhead,,,,,
377,374,0,4402349,False,2,B6053,secondary,,True,693.8072619666113,,[4402349],"(4402349,)",929,2,80.467,2.0,7.169747619047621,secondary,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,8988327572,26916777,"LINESTRING (-1.3541683466061352 53.34434071704256, -1.3536049 53.34636590000001, -1.3569532000000015 53.34934939999999, -1.3578362068663552 53.349609146221205)","(382, 379, 0)",382,379,0,Eckington Way,,,,,
377,378,0,"[4402468, 971186134]",False,"['2', '3']",B6053,tertiary,,True,379.8853956804538,,"[4402468, 971186134]","(4402468, 971186134)",995,2,48.2802,3.0,9.302,tertiary,UAP4,4,1038.230194746018,0.3,14.48406,71.68088193131057,1234994790,26917746,"LINESTRING (-1.3541683466061352 53.34434071704256, -1.3539699 53.34324029999999, -1.3507414000000002 53.343718499999994, -1.3503701929314 53.34394470746427)","(382, 383, 1)",382,383,1,Waterthorpe Greenway,,,,,
377,665,0,58615675,False,,,unclassified,30 mph,True,232.11291765249996,,[58615675],"(58615675,)",3190,4,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,726398692,2277388463,"LINESTRING (-1.3541683466061352 53.34434071704256, -1.354191900000001 53.3451889, -1.3561466000000006 53.345593799999996)","(382, 670, 0)",382,670,0,Drake House Crescent,,,,,
377,663,0,"[857591591, 857591598, 33058705, 41807516, 808786975]",False,2,,unclassified,,True,338.8694613734772,,"[857591591, 857591598, 33058705, 41807516, 808786975]","(857591591, 857591598, 33058705, 41807516, 808786975)",2960,2,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,372852062,374257041,"LINESTRING (-1.3541683466061352 53.34434071704256, -1.3546510999999992 53.3424541, -1.3549678000000007 53.341333)","(382, 668, 0)",382,668,0,Peaks Mount,,,,,
377,379,0,"[364318657, 4403698]",False,2,,unclassified,,"[False, True]",694.7966100929096,,"[364318657, 4403698]","(364318657, 4403698)",4425,2,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,8988327697,3683614590,"LINESTRING (-1.3541683466061352 53.34434071704256, -1.3543171999999999 53.3424674, -1.3475479000000001 53.34221939999998, -1.3472562037659634 53.3424759647006)","(382, 384, 0)",382,384,0,,,,,,
377,750,0,"[971186133, 511111471]",False,"['2', '3']",,tertiary,40 mph,False,483.7123046285802,,"[971186133, 511111471]","(971186133, 511111471)",3648,2,64.3736,3.0,9.302,tertiary,UAP4,4,1038.230194746018,0.3,19.312079999999998,53.76066144848293,1234994855,1237656117,"LINESTRING (-1.3541683466061352 53.34434071704256, -1.3555090000000007 53.3433053, -1.359840600000001 53.3434736, -1.360572595188491 53.343512814559276)","(382, 756, 0)",382,756,0,Waterthorpe Greenway,,,,,
376,374,0,"[43706270, 786280966]",False,2,,tertiary,"['30 mph', '40 mph']",False,556.005020280079,,"[43706270, 786280966]","(43706270, 786280966)",2224,2,64.3736,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,19.312079999999998,33.240943152585004,246707573,955003688,"LINESTRING (-1.3624152008739812 53.345464100145094, -1.3622356999999992 53.3456703, -1.3579870999999994 53.34922660000001, -1.3578362068663552 53.349609146221205)","(381, 379, 0)",381,379,0,Moss Way,,,,,
376,375,0,"[47800921, 425789001]",False,,,tertiary,30 mph,True,1036.0916116322373,,"[47800921, 425789001]","(47800921, 425789001)",2226,1,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,246707573,607974915,"LINESTRING (-1.3624152008739812 53.345464100145094, -1.3622356999999992 53.3456703, -1.3770627000000002 53.34759759999999)","(381, 380, 0)",381,380,0,Birley Spa Lane,,,,,
376,395,0,43156597,False,,,tertiary,30 mph,True,264.8218778393243,,[43156597],"(43156597,)",2249,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,726398269,246708024,"LINESTRING (-1.3624152008739812 53.345464100145094, -1.362594700000001 53.345257899999986, -1.3634365000000006 53.3439732, -1.3636328449410944 53.34321457343505)","(381, 400, 0)",381,400,0,Moss Way,,,,,
376,665,0,58615675,False,,,unclassified,30 mph,False,456.82841867622153,,[58615675],"(58615675,)",3190,4,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,726398269,2277388463,"LINESTRING (-1.3624152008739812 53.345464100145094, -1.362594700000001 53.345257899999986, -1.3561466000000006 53.345593799999996)","(381, 670, 0)",381,670,0,Drake House Crescent,,,,,
666,395,0,"[32342152, 425789011]",False,,,tertiary,30 mph,False,715.8045564494959,,"[32342152, 425789011]","(32342152, 425789011)",2246,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,246708020,246708024,"LINESTRING (-1.3728839 53.34434149999999, -1.3634365000000006 53.3439732, -1.3636328449410944 53.34321457343505)","(671, 400, 0)",671,400,0,Beighton Road,,,,,
666,375,0,"[425788994, 32342156]",False,,,unclassified,20 mph,False,471.32,,"[425788994, 32342156]","(425788994, 32342156)",2247,2,32.1868,1.0,4.137181359041696,unclassified,UAP4,4,542.9208760574087,0.3,9.656039999999999,56.22603842335044,246708020,607974915,"LINESTRING (-1.3728839 53.34434149999999, -1.3770627000000002 53.34759759999999)","(671, 380, 0)",671,380,0,Main Street,,,,,
666,393,0,"[425789017, 105750419, 808769060]",False,,,tertiary,30 mph,True,487.26129737749045,,"[425789017, 105750419, 808769060]","(425789017, 105750419, 808769060)",2248,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,246708020,1217719433,"LINESTRING (-1.3728839 53.34434149999999, -1.3794460000000006 53.3434154, -1.3796938294121888 53.34310441532078)","(671, 398, 0)",671,398,0,Sheffield Road,,,,,
395,394,0,"[4402505, 808786962, 808786965]",False,2,,tertiary,"['30 mph', '40 mph']",False,549.8912654138421,,"[4402505, 808786962, 808786965]","(4402505, 808786962, 808786965)",3096,2,64.3736,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,19.312079999999998,33.240943152585004,1816985203,691478355,"LINESTRING (-1.3636328449410944 53.34321457343505, -1.3643358000000014 53.34286229999999, -1.371407600000001 53.3416829)","(400, 399, 0)",400,399,0,Donetsk Way,,,,,
395,662,0,"[41807418, 808786971, 425788997]",False,2,,tertiary,40 mph,True,206.23332646048573,,"[41807418, 808786971, 425788997]","(41807418, 808786971, 425788997)",2222,2,64.3736,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,19.312079999999998,33.240943152585004,1816995615,246707571,"LINESTRING (-1.3636328449410944 53.34321457343505, -1.3636588000000014 53.342584999999985, -1.363404800000001 53.34137069999999)","(400, 667, 0)",400,667,0,Moss Way,,,,,
395,376,0,43156597,False,,,tertiary,30 mph,False,264.8218778393243,,[43156597],"(43156597,)",2249,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,246708024,726398269,"LINESTRING (-1.3636328449410944 53.34321457343505, -1.3634365000000006 53.3439732, -1.362594700000001 53.345257899999986, -1.3624152008739812 53.345464100145094)","(400, 381, 0)",400,381,0,Moss Way,,,,,
395,666,0,"[32342152, 425789011]",False,,,tertiary,30 mph,True,715.8045564494959,,"[32342152, 425789011]","(32342152, 425789011)",2246,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,246708024,246708020,"LINESTRING (-1.3636328449410944 53.34321457343505, -1.3634365000000006 53.3439732, -1.3728839 53.34434149999999)","(400, 671, 0)",400,671,0,Beighton Road,,,,,
395,750,0,971186111,False,2,,tertiary,40 mph,True,215.40051199128254,,[971186111],"(971186111,)",4797,2,64.3736,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,19.312079999999998,33.240943152585004,8988327533,8988327641,"LINESTRING (-1.3636328449410944 53.34321457343505, -1.3631053000000013 53.343058499999984, -1.3611420000000005 53.343381199999996, -1.360572595188491 53.343512814559276)","(400, 756, 0)",400,756,0,Waterthorpe Greenway,,,,,
665,377,0,58615675,False,,,unclassified,30 mph,False,232.11291765249996,,[58615675],"(58615675,)",3190,4,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,2277388463,726398692,"LINESTRING (-1.3561466000000006 53.345593799999996, -1.354191900000001 53.3451889, -1.3541683466061352 53.34434071704256)","(670, 382, 0)",670,382,0,Drake House Crescent,,,,,
665,376,0,58615675,False,,,unclassified,30 mph,True,456.82841867622153,,[58615675],"(58615675,)",3190,4,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,2277388463,726398269,"LINESTRING (-1.3561466000000006 53.345593799999996, -1.362594700000001 53.345257899999986, -1.3624152008739812 53.345464100145094)","(670, 381, 0)",670,381,0,Drake House Crescent,,,,,
665,749,0,"[218500121, 218500125]",False,,,unclassified,,False,270.108,,"[218500121, 218500125]","(218500121, 218500125)",4278,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,2277388463,2277388449,"LINESTRING (-1.3561466000000006 53.345593799999996, -1.355052200000001 53.3472202)","(670, 755, 0)",670,755,0,,,,,,
378,377,0,"[4402468, 971186134]",False,"['2', '3']",B6053,tertiary,,False,379.8853956804538,,"[4402468, 971186134]","(4402468, 971186134)",995,2,48.2802,3.0,9.302,tertiary,UAP4,4,1038.230194746018,0.3,14.48406,71.68088193131057,26917746,1234994790,"LINESTRING (-1.3503701929314 53.34394470746427, -1.3507414000000002 53.343718499999994, -1.3539699 53.34324029999999, -1.3541683466061352 53.34434071704256)","(383, 382, 1)",383,382,1,Waterthorpe Greenway,,,,,
378,379,0,4402371,False,2,B6053,secondary,,False,264.5954066615322,,[4402371],"(4402371,)",945,2,80.467,2.0,7.169747619047621,secondary,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,26916963,26916966,"LINESTRING (-1.3503701929314 53.34394470746427, -1.3499841000000008 53.343696, -1.3477141999999993 53.342659, -1.3472562037659634 53.3424759647006)","(383, 384, 0)",383,384,0,,,,,,
663,377,0,"[857591591, 857591598, 33058705, 41807516, 808786975]",False,2,,unclassified,,False,338.8694613734772,,"[857591591, 857591598, 33058705, 41807516, 808786975]","(857591591, 857591598, 33058705, 41807516, 808786975)",2960,2,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,374257041,372852062,"LINESTRING (-1.3549678000000007 53.341333, -1.3546510999999992 53.3424541, -1.3541683466061352 53.34434071704256)","(668, 382, 0)",668,382,0,Peaks Mount,,,,,
663,664,0,"[43706760, 808786977, 168339810, 41703093]",False,,,unclassified,,"[False, True]",1316.9299999999998,,"[43706760, 808786977, 168339810, 41703093]","(43706760, 808786977, 168339810, 41703093)",2730,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,374257041,281627580,"LINESTRING (-1.3549678000000007 53.341333, -1.349775700000001 53.3344355)","(668, 669, 0)",668,669,0,"['Ochre Dike Lane', 'Thorpe Drive', 'Thorpe Green']",,,,,
663,662,0,"[808786976, 25820041, 808786978]",False,2,,unclassified,,True,585.897,,"[808786976, 25820041, 808786978]","(808786976, 25820041, 808786978)",2221,2,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,374257041,246707571,"LINESTRING (-1.3549678000000007 53.341333, -1.363404800000001 53.34137069999999)","(668, 667, 0)",668,667,0,Ochre Dike Lane,,,,,
379,378,0,4402371,False,2,B6053,secondary,,True,264.59540666153214,,[4402371],"(4402371,)",945,2,80.467,2.0,7.169747619047621,secondary,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,26916966,26916963,"LINESTRING (-1.3472562037659634 53.3424759647006, -1.3477141999999993 53.342659, -1.3499841000000008 53.343696, -1.3503701929314 53.34394470746427)","(384, 383, 0)",384,383,0,,,,,,
379,380,0,"[4402384, 43288734]",False,2,,tertiary,,False,336.72362204173413,,"[4402384, 43288734]","(4402384, 43288734)",958,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,26917068,26917077,"LINESTRING (-1.3472562037659634 53.3424759647006, -1.346969700000001 53.3427326, -1.3428784999999999 53.342839399999995, -1.3424560491389768 53.34275375074198)","(384, 385, 0)",384,385,0,Drake House Lane,,,,,
379,381,0,"[808786980, 808786982, 808786984, 808786985, 808786986, 808786989, 4402399]",False,2,B6053,secondary,,False,873.6710911698781,,"[808786980, 808786982, 808786984, 808786985, 808786986, 808786989, 4402399]","(808786980, 808786982, 808786984, 808786985, 808786986, 808786989, 4402399)",966,2,80.467,2.0,7.169747619047621,secondary,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,26917166,26917179,"LINESTRING (-1.3472562037659634 53.3424759647006, -1.346792900000001 53.34229619999999, -1.3450226999999992 53.335286499999995, -1.344826677475704 53.33487030007823)","(384, 386, 0)",384,386,0,Eckington Way,,,,,
379,377,0,"[364318657, 4403698]",False,2,,unclassified,,"[False, True]",694.7966100929096,,"[364318657, 4403698]","(364318657, 4403698)",4425,2,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,3683614590,8988327697,"LINESTRING (-1.3472562037659634 53.3424759647006, -1.3475479000000001 53.34221939999998, -1.3543171999999999 53.3424674, -1.3541683466061352 53.34434071704256)","(384, 382, 0)",384,382,0,,,,,,
