Time,sensorID,flowTotal,Nom_CO2_total,sensor,timestamp,AIRPRES,HUM,NO,NO2,PARTICLE_COUNT,PM1,PM10,PM2_5,PM4,TEMP,TSP,hour,month,day,dow,wkn
1689512400,NBT,504,63485,2450229,2023-07-16T14:00:00Z,994.5,68.1,2.67,-7.92,177.74,89.25,277.37,230.34,277.37,19,277.37,14,7,16,7,28
1689514200,NBT,489,62296,2450229,2023-07-16T14:30:00Z,994.7,62.4,2.86,-2.07,173.45,87.72,256.53,219.28,256.53,19.8,256.53,14,7,16,7,28
1689516000,NBT,485,61480,2450229,2023-07-16T15:00:00Z,995.2,65.4,17.57,-4.45,168.67,85.31,258.85,217.16,258.85,18.9,258.85,15,7,16,7,28
1689517800,NBT,450,57634,2450229,2023-07-16T15:30:00Z,995.4,70.7,11.38,-6.8,170.02,86.5,274.92,226.77,274.66,17.5,274.92,15,7,16,7,28
1689519600,NBT,432,54389,2450229,2023-07-16T16:00:00Z,995.4,68.5,13.65,-5.45,182.63,91.17,288.8,237.69,288.8,18.7,288.8,16,7,16,7,28
1689521400,NBT,471,58423,2450229,2023-07-16T16:30:00Z,995.9,65.4,0.83,-3.88,175.84,88.61,269.42,225.3,269.42,18.7,269.42,16,7,16,7,28
1689523200,NBT,467,58883,2450229,2023-07-16T17:00:00Z,995.2,68.7,7.92,-4.37,161.81,82.28,257.29,213.31,257.29,16.9,257.29,17,7,16,7,28
1689525000,NBT,424,54288,2450229,2023-07-16T17:30:00Z,995.8,72.4,15.15,-3.14,172.09,87.87,283.83,233.32,283.83,16.1,283.83,17,7,16,7,28
1689526800,NBT,381,47366,2450229,2023-07-16T18:00:00Z,996.2,73.3,17.95,-6.45,183.76,93.52,299.71,248.64,299.71,16,299.71,18,7,16,7,28
1689528600,NBT,409,50733,2450229,2023-07-16T18:30:00Z,996.7,74.4,8.86,-3.32,159.64,82.11,253.78,211.75,253.78,15.8,253.78,18,7,16,7,28
1689530400,NBT,369,47990,2450229,2023-07-16T19:00:00Z,996.9,75.1,11.45,-0.66,179.04,92.54,289.59,241.38,289.59,15.9,289.59,19,7,16,7,28
1689532200,NBT,401,51180,2450229,2023-07-16T19:30:00Z,996.6,76.1,29.18,-0.64,178.5,89.35,300.75,246.8,300.73,16.3,300.75,19,7,16,7,28
1689534000,NBT,411,50685,2450229,2023-07-16T20:00:00Z,997,70.9,6.21,-2.6,167.97,86.3,267.49,223.92,267.49,16.6,267.49,20,7,16,7,28
1689535800,NBT,315,39166,2450229,2023-07-16T20:30:00Z,997.1,68.9,1.33,-5.52,159.08,82.55,246.93,209.09,246.93,15.9,246.93,20,7,16,7,28
1689537600,NBT,279,35577,2450229,2023-07-16T21:00:00Z,997.3,69.1,10.61,-3.79,189.92,102.09,280.28,239.17,280.25,15,280.28,21,7,16,7,28
1689539400,NBT,256,31636,2450229,2023-07-16T21:30:00Z,997.9,70,11.79,-12.23,168.36,90.32,256.58,217.21,256.58,14.3,256.58,21,7,16,7,28
1689541200,NBT,199,24087,2450229,2023-07-16T22:00:00Z,997.9,71.2,12.71,-5.41,173.16,90.66,261.77,221.04,261.77,14,261.77,22,7,16,7,28
1689546600,NBT,168,20032,2450229,2023-07-16T23:30:00Z,997.8,75.5,-1.8,-1.17,171.28,83.79,283.6,234.51,283.57,13.1,283.6,23,7,16,7,28
1689548400,NBT,158,19545,2450229,2023-07-17T00:00:00Z,998.1,76.5,9.82,-5.75,189.78,90.43,311.53,256.57,311.27,12.9,311.53,0,7,17,1,29
1689550200,NBT,108,13315,2450229,2023-07-17T00:30:00Z,998,76.8,11.6,-6.81,208.14,96.66,339.92,280.69,339.89,13,339.92,0,7,17,1,29
1689552000,NBT,68,8384,2450229,2023-07-17T01:00:00Z,998.3,76.8,2.07,-4.38,146.73,75.44,238.84,199.23,238.75,13,238.84,1,7,17,1,29
1689553800,NBT,49,6263,2450229,2023-07-17T01:30:00Z,998.9,77.2,6.3,-3.54,183.09,87.04,302.99,250.56,302.54,12.8,302.99,1,7,17,1,29
1689555600,NBT,40,5151,2450229,2023-07-17T02:00:00Z,998.5,78.1,14.09,-1.48,193.84,92.13,314.77,261.38,314.75,12.2,314.77,2,7,17,1,29
1689557400,NBT,31,4331,2450229,2023-07-17T02:30:00Z,999.5,78.9,8.06,-6.73,190.16,87.83,316.88,260.58,316.81,11.8,316.88,2,7,17,1,29
1689559200,NBT,26,3157,2450229,2023-07-17T03:00:00Z,999.8,79.6,-3.64,-8.84,213.96,96.2,353.57,290.68,353.57,11.6,353.57,3,7,17,1,29
1689561000,NBT,32,3489,2450229,2023-07-17T03:30:00Z,999.6,80.2,-6.36,-5.94,215.17,94.86,356.93,291.59,356.86,11.6,356.93,3,7,17,1,29
1689562800,NBT,19,1986,2450229,2023-07-17T04:00:00Z,999.8,80.5,18.04,-2.85,231.91,105.04,381.44,315.16,381.42,11.6,381.44,4,7,17,1,29
1689564600,NBT,32,4384,2450229,2023-07-17T04:30:00Z,1000.2,80.4,9.06,-4.95,197.09,93.59,314.56,262.93,314.53,11.8,314.56,4,7,17,1,29
1689566400,NBT,25,3272,2450229,2023-07-17T05:00:00Z,1000.4,80.5,11.41,-5.27,208.29,94.15,348.5,288.02,348.41,11.9,348.5,5,7,17,1,29
1689568200,NBT,59,6606,2450229,2023-07-17T05:30:00Z,1000.7,80.4,22.43,-6.3,203.3,95.33,343.27,284.35,343.24,12.2,343.27,5,7,17,1,29
1689570000,NBT,116,14876,2450229,2023-07-17T06:00:00Z,1000.4,80.3,14.09,-9.65,196.1,93.44,329.66,273,329.31,12.6,329.66,6,7,17,1,29
1689571800,NBT,156,19081,2450229,2023-07-17T06:30:00Z,1000.6,80.2,23.76,-3.92,188.05,92.37,316.69,261.77,316.27,13.3,316.69,6,7,17,1,29
1689573600,NBT,272,35408,2450229,2023-07-17T07:00:00Z,1000.9,78.5,11.35,-5.55,161.3,83.83,267.38,221.5,267.29,14.6,267.38,7,7,17,1,29
1689575400,NBT,365,46179,2450229,2023-07-17T07:30:00Z,1000.9,75,24.1,-4.77,179.09,95.29,279.5,236.04,279.48,16.1,279.5,7,7,17,1,29
1689577200,NBT,517,64773,2450229,2023-07-17T08:00:00Z,1001.3,73.6,18.82,-2.75,142.51,73.51,213.9,181.37,213.87,16.4,213.9,8,7,17,1,29
1689579000,NBT,537,68020,2450229,2023-07-17T08:30:00Z,1000.8,71.8,22.4,-1.89,166.04,87.23,245.93,209.35,245.93,17,245.93,8,7,17,1,29
1689580800,NBT,507,62773,2450229,2023-07-17T09:00:00Z,1001.4,69.5,14.52,-2.51,153.64,80.03,223.75,190.51,223.75,17.6,223.75,9,7,17,1,29
1689582600,NBT,497,62222,2450229,2023-07-17T09:30:00Z,1002.1,67.1,7.88,-3.62,167.44,85.23,240.6,205.71,240.58,18.6,240.6,9,7,17,1,29
1689584400,NBT,459,58333,2450229,2023-07-17T10:00:00Z,1002.5,61.8,15.56,-7.88,143.8,73.86,205.03,176.97,205.03,19,205.03,10,7,17,1,29
1689586200,NBT,407,50182,2450229,2023-07-17T10:30:00Z,1002.8,66.8,13.44,-7.41,161.79,91.63,207.05,182.88,207.05,16,207.05,10,7,17,1,29
1689588000,NBT,431,54728,2450229,2023-07-17T11:00:00Z,1003.1,74.8,22.8,-8.26,184.58,101.89,255.02,223.22,255.02,14.2,255.02,11,7,17,1,29
1689589800,NBT,468,59128,2450229,2023-07-17T11:30:00Z,1003.7,76.7,17.2,-9.43,197.81,107.33,296.4,251.61,296.38,14.4,296.4,11,7,17,1,29
1689591600,NBT,466,58547,2450229,2023-07-17T12:00:00Z,1003.4,77.4,7.7,-0.59,201.04,107.94,310.92,257.84,310.86,15.2,310.92,12,7,17,1,29
1689593400,NBT,486,63438,2450229,2023-07-17T12:30:00Z,1003.7,72.8,20.43,1.03,192.56,103.51,271.62,225.65,271.62,16.9,271.62,12,7,17,1,29
1689595200,NBT,523,68056,2450229,2023-07-17T13:00:00Z,1003.7,69.9,11.5,-1.97,200.37,106.99,276.08,233.39,276.06,18.6,276.08,13,7,17,1,29
1689597000,NBT,471,61092,2450229,2023-07-17T13:30:00Z,1004.3,66.1,9.55,-1.38,168.83,84.92,248,209.49,247.74,18.9,248,13,7,17,1,29
1689598800,NBT,477,60377,2450229,2023-07-17T14:00:00Z,1003.8,66.3,12.81,-4.05,167.67,84.76,250.13,211.15,250.13,19.3,250.13,14,7,17,1,29
1689600600,NBT,479,62527,2450229,2023-07-17T14:30:00Z,1004.6,66.5,13.83,-4.64,173.73,89.25,257.08,217.22,257.08,18.9,257.08,14,7,17,1,29
1689602400,NBT,501,64060,2450229,2023-07-17T15:00:00Z,1004.8,66.5,7.08,-0.6,174.24,90.36,259.62,220.21,259.62,18.9,259.62,15,7,17,1,29
1689604200,NBT,388,49587,2450229,2023-07-17T15:30:00Z,1004.7,63.9,11.78,-5.73,155.39,78.93,227.8,194.98,227.8,19.4,227.8,15,7,17,1,29
1689606000,NBT,603,78313,2450229,2023-07-17T16:00:00Z,1005,60.7,4.92,-1.06,157.09,80.28,223.36,193.11,223.36,19.8,223.36,16,7,17,1,29
1689607800,NBT,605,77181,2450229,2023-07-17T16:30:00Z,1005.2,58.5,11.1,-1.85,133.5,69.7,179.37,157.41,179.37,19.9,179.37,16,7,17,1,29
1689609600,NBT,601,77412,2450229,2023-07-17T17:00:00Z,1004.8,57.2,13.9,-1.5,145.94,75.92,189.45,167.1,189.45,20.4,189.45,17,7,17,1,29
1689611400,NBT,531,65429,2450229,2023-07-17T17:30:00Z,1004.8,57.1,-0.6,1.09,155.98,80.72,199.74,176.93,199.74,20.7,199.74,17,7,17,1,29
1689613200,NBT,551,69546,2450229,2023-07-17T18:00:00Z,1005.7,57.5,9.75,-0.32,143.58,74.04,185.32,163.98,185.32,20.1,185.32,18,7,17,1,29
1689615000,NBT,587,72724,2450229,2023-07-17T18:30:00Z,1005.8,60.4,16,-4.13,142.6,73.57,189.88,166.66,189.88,19.5,189.88,18,7,17,1,29
1689616800,NBT,493,60366,2450229,2023-07-17T19:00:00Z,1006.3,58.6,4.55,-3.49,153.83,79.11,203.05,178.61,203.05,19.8,203.05,19,7,17,1,29
1689618600,NBT,433,52977,2450229,2023-07-17T19:30:00Z,1006.3,57.2,21.58,-2.57,149.5,77.42,188.48,167.5,188.48,19.6,188.48,19,7,17,1,29
1689620400,NBT,407,51406,2450229,2023-07-17T20:00:00Z,1006.4,58,8.88,-4.23,149.99,77.78,189.08,167.84,189.08,18.6,189.08,20,7,17,1,29
1689622200,NBT,368,45441,2450229,2023-07-17T20:30:00Z,1006.7,61.7,14.37,-6.11,138.74,72.26,187.47,165.49,187.47,17.4,187.47,20,7,17,1,29
1689624000,NBT,346,44144,2450229,2023-07-17T21:00:00Z,1006.8,65.2,8.36,-8.12,156.57,83.05,214.68,188.18,214.68,16.5,214.68,21,7,17,1,29
1689625800,NBT,277,35356,2450229,2023-07-17T21:30:00Z,1007,67.7,1.36,-0.42,140.18,76.04,205.25,177.67,205.25,15.9,205.25,21,7,17,1,29
1689627600,NBT,167,21798,2450229,2023-07-17T22:00:00Z,1007.7,69.7,7.57,-5.35,187.8,96.32,284.82,242.1,284.81,15.3,284.82,22,7,17,1,29
1689633000,NBT,149,18403,2450229,2023-07-17T23:30:00Z,1008.1,72.8,11.17,-3.09,169.26,85.53,275.92,230.53,275.92,14.3,275.92,23,7,17,1,29
1689634800,NBT,145,17180,2450229,2023-07-18T00:00:00Z,1007.6,74.6,-1.02,-6.07,192.48,93.32,313.53,260.94,313.53,13.8,313.53,0,7,18,2,29
1689636600,NBT,117,15139,2450229,2023-07-18T00:30:00Z,1007.2,75.9,10.57,-5.44,172.65,81.68,293.46,242.87,293.46,13.1,293.46,0,7,18,2,29
1689638400,NBT,59,7423,2450229,2023-07-18T01:00:00Z,1007.3,76.8,2.56,-7.54,174.25,81.94,301.76,248.58,301.76,12.5,301.76,1,7,18,2,29
1689640200,NBT,53,6976,2450229,2023-07-18T01:30:00Z,1007.5,77.7,11.6,-4.57,186.11,85.78,313.9,259.69,313.83,12.1,313.9,1,7,18,2,29
1689642000,NBT,53,6540,2450229,2023-07-18T02:00:00Z,1007.1,78.6,13.97,-5.11,220.25,94.78,364.26,299.11,364.26,11.8,364.26,2,7,18,2,29
1689643800,NBT,35,4146,2450229,2023-07-18T02:30:00Z,1006.7,79.3,10.3,-9.44,190.39,87.21,320.26,263.53,320.23,11.6,320.26,2,7,18,2,29
1689645600,NBT,35,4055,2450229,2023-07-18T03:00:00Z,1006.7,79.6,8.22,-7.74,227.86,97.43,377.06,309.71,377.06,11.6,377.06,3,7,18,2,29
1689647400,NBT,19,2221,2450229,2023-07-18T03:30:00Z,1006.9,79.9,5.2,-5.85,204.14,90.17,336.82,276.78,336.82,11.4,336.82,3,7,18,2,29
1689649200,NBT,30,2768,2450229,2023-07-18T04:00:00Z,1007.1,80.5,3.03,-7.48,201.25,90.83,325.83,271.25,325.83,11.2,325.83,4,7,18,2,29
1689651000,NBT,30,3928,2450229,2023-07-18T04:30:00Z,1006.9,81,2.51,-7.23,201.44,93.23,326.43,272.56,326.4,11.2,326.43,4,7,18,2,29
1689652800,NBT,33,4005,2450229,2023-07-18T05:00:00Z,1006.4,81.1,15.65,-6.32,182.24,85.25,311.04,257.49,311.04,11.6,311.04,5,7,18,2,29
1689654600,NBT,42,5121,2450229,2023-07-18T05:30:00Z,1006.2,80.5,22.96,-6.6,215.19,100.94,367.92,303.69,367.64,12.2,367.92,5,7,18,2,29
1689656400,NBT,117,15047,2450229,2023-07-18T06:00:00Z,1006.1,79.8,24.27,-7.34,175.44,87.37,288.15,239.68,288.15,12.8,288.15,6,7,18,2,29
1689658200,NBT,156,18519,2450229,2023-07-18T06:30:00Z,1006.4,78.1,27.21,-1.45,187.51,97.07,308.4,255.45,308.38,14.2,308.4,6,7,18,2,29
1689660000,NBT,292,36976,2450229,2023-07-18T07:00:00Z,1006.1,76.4,33.4,-3.1,174.94,91.35,279.79,232.91,279.79,15.1,279.79,7,7,18,2,29
1689661800,NBT,408,51177,2450229,2023-07-18T07:30:00Z,1006.2,74.8,30.13,-5.3,175.51,93.33,275.14,230.5,275.11,15.8,275.14,7,7,18,2,29
1689663600,NBT,558,70617,2450229,2023-07-18T08:00:00Z,1006.1,74.2,31.82,-1.22,150.38,78.84,228.94,191.92,228.94,15.9,228.94,8,7,18,2,29
1689665400,NBT,551,67516,2450229,2023-07-18T08:30:00Z,1005.5,74,26.99,2.31,187.56,101.42,292.66,245.38,292.63,16,292.66,8,7,18,2,29
1689667200,NBT,400,50991,2450229,2023-07-18T09:00:00Z,1005.6,73.1,25,-5.22,155.32,80.95,235.38,196.3,235.17,16.4,235.38,9,7,18,2,29
1689669000,NBT,450,57673,2450229,2023-07-18T09:30:00Z,1005.2,72.1,11.87,-0.54,180.76,97.59,268.31,226.75,268.31,16.8,268.31,9,7,18,2,29
1689670800,NBT,455,56028,2450229,2023-07-18T10:00:00Z,1005.6,69.9,12.28,-3.16,166.26,88.8,241.17,205.06,241.17,17.4,241.17,10,7,18,2,29
1689672600,NBT,438,56768,2450229,2023-07-18T10:30:00Z,1005.4,65.2,-4.1,-6.68,162.22,86.59,229.41,196.03,229.38,17.9,229.41,10,7,18,2,29
1689674400,NBT,413,54934,2450229,2023-07-18T11:00:00Z,1005.5,64.1,17.84,-2.14,155.99,83.34,211.89,182.49,211.89,18,211.89,11,7,18,2,29
1689676200,NBT,485,58990,2450229,2023-07-18T11:30:00Z,1005.4,67,31.04,-3.45,163.37,86.54,233.94,198.62,233.94,18.1,233.94,11,7,18,2,29
1689678000,NBT,464,56896,2450229,2023-07-18T12:00:00Z,1005.2,70.2,11.16,-8.56,173.97,93.5,249.1,211.17,249.1,17.3,249.1,12,7,18,2,29
1689679800,NBT,471,60443,2450229,2023-07-18T12:30:00Z,1004.8,72,8.5,-9.43,180.4,96.22,274.87,229.65,274.65,16.5,274.87,12,7,18,2,29
1689681600,NBT,499,64477,2450229,2023-07-18T13:00:00Z,1005.1,75.9,8.44,-0.38,184.98,98.5,292.88,244,292.86,15.4,292.88,13,7,18,2,29
1689683400,NBT,467,58306,2450229,2023-07-18T13:30:00Z,1005.2,77.2,35.6,-7.24,182.66,95.99,298.54,247.38,298.25,15,298.54,13,7,18,2,29
1689685200,NBT,459,57816,2450229,2023-07-18T14:00:00Z,1004.7,78.4,20.6,0.82,197.16,103.13,321.93,265.22,321.48,14.7,321.93,14,7,18,2,29
1689687000,NBT,485,62293,2450229,2023-07-18T14:30:00Z,1004.5,78.3,16.91,1.53,197.47,103.55,328.29,269.1,328.03,14.8,328.29,14,7,18,2,29
1689688800,NBT,499,64416,2450229,2023-07-18T15:00:00Z,1004.6,78.4,12.26,-6.22,196.96,103.55,341.27,277.89,340.98,14.9,341.27,15,7,18,2,29
1689690600,NBT,527,66946,2450229,2023-07-18T15:30:00Z,1003.8,78,20.53,-4.05,206.96,106.73,370.7,296.76,370.7,15.3,370.7,15,7,18,2,29
1689692400,NBT,548,70403,2450229,2023-07-18T16:00:00Z,1003.4,77.7,7.73,-0.82,180.42,91.12,305.04,246.54,305.04,15.7,305.04,16,7,18,2,29
1689694200,NBT,532,68819,2450229,2023-07-18T16:30:00Z,1003.4,76.3,30.97,-3.29,165.47,84.68,267.01,219.13,266.73,16.4,267.01,16,7,18,2,29
1689696000,NBT,576,72135,2450229,2023-07-18T17:00:00Z,1003.1,75.8,9.39,-7.34,163.16,83.76,262.91,215.74,262.89,16.6,262.91,17,7,18,2,29
1689697800,NBT,582,70829,2450229,2023-07-18T17:30:00Z,1002.3,73.1,20.45,-2.84,175.19,89.43,278.65,229.77,278.65,17.4,278.65,17,7,18,2,29
1689699600,NBT,530,66103,2450229,2023-07-18T18:00:00Z,1002.8,71.1,21.5,-0.29,176.58,90.54,271.73,225.91,271.72,18.1,271.73,18,7,18,2,29
1689701400,NBT,497,61810,2450229,2023-07-18T18:30:00Z,1002.6,70.4,21.02,-2.89,154.82,80.52,238.8,200.58,238.8,18,238.8,18,7,18,2,29
1689703200,NBT,522,65239,2450229,2023-07-18T19:00:00Z,1001.4,72.1,28.33,1.43,158.36,81.97,249.76,209.74,249.76,17.3,249.76,19,7,18,2,29
1689705000,NBT,458,57746,2450229,2023-07-18T19:30:00Z,1001.6,73,1.11,-4.57,171.34,88.87,272.89,228.71,272.89,17.1,272.89,19,7,18,2,29
1689706800,NBT,413,51360,2450229,2023-07-18T20:00:00Z,1001.9,74.3,11.3,0.27,167.45,86.91,265.19,222.62,265.16,16.7,265.19,20,7,18,2,29
1689708600,NBT,344,42986,2450229,2023-07-18T20:30:00Z,1001.7,75.6,14.64,-3.26,166.77,86.34,266.25,222.71,265.96,16.4,266.25,20,7,18,2,29
1689710400,NBT,313,38087,2450229,2023-07-18T21:00:00Z,1002.3,75.9,12.61,-2.93,193.34,101.91,303.19,253.22,303.19,16.1,303.19,21,7,18,2,29
1689712200,NBT,207,26763,2450229,2023-07-18T21:30:00Z,1002.2,75.9,16.67,-3.1,190.2,98.1,304.89,253.14,304.89,15.9,304.89,21,7,18,2,29
1689714000,NBT,235,28614,2450229,2023-07-18T22:00:00Z,1001.9,76.4,5.06,-7.91,178.64,91.89,291.72,240.89,291.72,15.7,291.72,22,7,18,2,29
1689719400,NBT,152,18690,2450229,2023-07-18T23:30:00Z,1001.3,77.9,10.85,-4.61,182.71,91.15,312.36,255.06,312.08,15.2,312.36,23,7,18,2,29
1689721200,NBT,153,18456,2450229,2023-07-19T00:00:00Z,1001.4,78.2,6.21,-7.46,172.89,86.94,296.09,242.44,296.06,15.1,296.09,0,7,19,3,29
1689723000,NBT,116,14920,2450229,2023-07-19T00:30:00Z,1001.4,78.6,5.48,-5.72,163.73,82.59,286.86,233.37,286.84,15.1,286.86,0,7,19,3,29
1689724800,NBT,50,6117,2450229,2023-07-19T01:00:00Z,1001.1,78.8,18.21,-5.39,165.12,83.63,285.17,233.15,285.15,15.1,285.17,1,7,19,3,29
1689726600,NBT,57,6764,2450229,2023-07-19T01:30:00Z,1001.2,78.8,14.42,-8.94,175.08,89.41,294.4,242.15,294.4,15.1,294.4,1,7,19,3,29
1689728400,NBT,33,3833,2450229,2023-07-19T02:00:00Z,1000.9,78.8,-1.84,-6.38,191.32,96.06,318.51,262.33,318.51,15.1,318.51,2,7,19,3,29
1689730200,NBT,38,4900,2450229,2023-07-19T02:30:00Z,1000.8,78.9,17.51,-4.13,184.2,91.78,311.03,254.82,310.96,15.1,311.03,2,7,19,3,29
1689732000,NBT,31,4166,2450229,2023-07-19T03:00:00Z,1000.8,79.1,4.38,-3.42,169.64,85.51,288.92,236.46,288.9,15,288.92,3,7,19,3,29
1689733800,NBT,39,4698,2450229,2023-07-19T03:30:00Z,1000.7,79.3,8.4,-2.47,178.58,88.87,306.86,251,306.79,15,306.86,3,7,19,3,29
1689735600,NBT,28,3436,2450229,2023-07-19T04:00:00Z,1001,79.5,9.68,-4.74,183.42,90.18,310.83,257.09,310.81,15,310.83,4,7,19,3,29
1689737400,NBT,33,3597,2450229,2023-07-19T04:30:00Z,1000.8,79.6,20.9,0.87,173.12,83.3,290.89,240.92,290.63,15.1,290.89,4,7,19,3,29
1689739200,NBT,41,5283,2450229,2023-07-19T05:00:00Z,1001,79.7,15.19,-6.86,184.99,88.91,316.03,261.18,316.01,15.1,316.03,5,7,19,3,29
1689741000,NBT,36,4194,2450229,2023-07-19T05:30:00Z,1001,80.1,4.58,-7.08,184.24,89.58,311.17,257.64,310.9,15.2,311.17,5,7,19,3,29
1689742800,NBT,117,13608,2450229,2023-07-19T06:00:00Z,1001.2,80.7,2.59,-9.36,193.19,95.24,328.74,271.76,328.54,15,328.74,6,7,19,3,29
1689744600,NBT,163,20051,2450229,2023-07-19T06:30:00Z,1001.4,81.5,22.85,-3.73,199.97,98.48,340.47,283.02,340.11,14.9,340.47,6,7,19,3,29
1689746400,NBT,311,40173,2450229,2023-07-19T07:00:00Z,1002.2,81.6,15.37,-2.57,207.64,105.71,302.48,259.3,302.48,14.9,302.48,7,7,19,3,29
1689748200,NBT,416,52819,2450229,2023-07-19T07:30:00Z,1001.7,81.7,25.75,-4.36,206.94,105.46,289.47,251.27,289.21,14.3,289.47,7,7,19,3,29
1689750000,NBT,520,64259,2450229,2023-07-19T08:00:00Z,1002.5,81.9,29.55,-3.58,209.1,106.22,335.4,279.43,335.4,14.3,335.4,8,7,19,3,29
1689751800,NBT,504,62645,2450229,2023-07-19T08:30:00Z,1002.7,81.7,27.42,-1.93,213.04,109.4,338.72,279.6,338.72,14.3,338.72,8,7,19,3,29
1689753600,NBT,482,59374,2450229,2023-07-19T09:00:00Z,1002.2,81.7,38.26,-5.9,207.69,108.08,329.37,278.86,329.37,14.5,329.37,9,7,19,3,29
1689755400,NBT,434,54703,2450229,2023-07-19T09:30:00Z,1002.7,80.6,24.66,-2.41,209.19,110.07,322.1,270.28,322.08,15.4,322.1,9,7,19,3,29
1689757200,NBT,509,64480,2450229,2023-07-19T10:00:00Z,1002.3,78,12.87,-4.75,190.48,98.68,295.87,240.35,295.87,17.1,295.87,10,7,19,3,29
1689759000,NBT,444,55857,2450229,2023-07-19T10:30:00Z,1002.9,74.1,12.83,-0.79,181.47,90.57,293.87,242.18,293.87,18.2,293.87,10,7,19,3,29
1689760800,NBT,471,61824,2450229,2023-07-19T11:00:00Z,1002.7,70.8,19.86,0.4,175.8,88.85,276.34,230.15,276.34,18.9,276.34,11,7,19,3,29
1689762600,NBT,463,58092,2450229,2023-07-19T11:30:00Z,1002.5,67.2,16.21,-1.73,186.98,94.66,281.19,235.95,281.19,19.5,281.19,11,7,19,3,29
1689764400,NBT,491,62243,2450229,2023-07-19T12:00:00Z,1002.8,67.3,16.23,-0.11,178.42,91.39,262.78,222.54,262.78,19.3,262.78,12,7,19,3,29
1689766200,NBT,504,65422,2450229,2023-07-19T12:30:00Z,1002.3,65.9,-0.6,0.5,166.85,85.51,245.32,208.74,245.32,19.8,245.32,12,7,19,3,29
1689768000,NBT,491,62295,2450229,2023-07-19T13:00:00Z,1002.6,63.8,12.53,1.17,161.09,83.43,231.23,198.2,231.23,20,231.23,13,7,19,3,29
1689769800,NBT,476,60620,2450229,2023-07-19T13:30:00Z,1002.8,63.7,9.5,-0.47,155.71,81.12,220.54,190.16,220.54,20,220.54,13,7,19,3,29
1689771600,NBT,459,58954,2450229,2023-07-19T14:00:00Z,1003,62.7,26.5,-1.45,144.52,75.29,206.94,178.88,206.94,20.2,206.94,14,7,19,3,29
1689805800,NBT,157,18305,2450229,2023-07-19T23:30:00Z,1005.3,73.3,2.6,-7.58,181.78,92.22,292.02,245.04,292.02,13.8,292.02,23,7,19,3,29
1689807600,NBT,147,17447,2450229,2023-07-20T00:00:00Z,1004.6,75,1.4,-5.95,161.84,82.06,265.95,221.44,265.95,13.5,265.95,0,7,20,4,29
1689809400,NBT,116,14196,2450229,2023-07-20T00:30:00Z,1004.8,75.1,-9.3,-5.2,187.57,90.14,311.38,256.62,311.38,13.6,311.38,0,7,20,4,29
1689811200,NBT,76,8402,2450229,2023-07-20T01:00:00Z,1004.4,75.4,2.84,-1.6,177.11,85.54,294.03,243.11,294.03,13.5,294.03,1,7,20,4,29
1689813000,NBT,67,8270,2450229,2023-07-20T01:30:00Z,1004.4,75.4,5.78,-6.92,176.62,84.92,289.39,240.11,289.37,13.5,289.39,1,7,20,4,29
1689814800,NBT,44,5496,2450229,2023-07-20T02:00:00Z,1004.3,75.4,2.58,-6.99,176.33,89.3,291.59,242.49,291.59,13.5,291.59,2,7,20,4,29
1689816600,NBT,28,3340,2450229,2023-07-20T02:30:00Z,1004.2,75.8,24.46,-12.39,183.79,89.7,302.09,250.67,302.09,13.4,302.09,2,7,20,4,29
1689818400,NBT,30,3373,2450229,2023-07-20T03:00:00Z,1003.9,75.8,2.47,-4.26,169.48,83.68,274.4,228.87,274.4,13.3,274.4,3,7,20,4,29
1689820200,NBT,43,5062,2450229,2023-07-20T03:30:00Z,1004.1,75.9,2.37,-7.47,179.7,86.81,301.8,249.56,301.8,13.3,301.8,3,7,20,4,29
1689822000,NBT,31,3833,2450229,2023-07-20T04:00:00Z,1003.5,76.4,9.96,-3.88,202.06,92.82,322.67,268.68,322.67,13.2,322.67,4,7,20,4,29
1689823800,NBT,36,4219,2450229,2023-07-20T04:30:00Z,1004,76.5,-5.4,-4.64,176.3,84.24,278.67,233.46,278.67,13.5,278.67,4,7,20,4,29
1689825600,NBT,35,4272,2450229,2023-07-20T05:00:00Z,1003.6,76.4,8.78,-6.4,182.68,91.36,303.34,253.42,303.34,13.8,303.34,5,7,20,4,29
1689827400,NBT,23,2805,2450229,2023-07-20T05:30:00Z,1003.3,76,0.81,-3.46,174.64,88.9,283.29,237.51,283.26,14.1,283.29,5,7,20,4,29
1689829200,NBT,107,13865,2450229,2023-07-20T06:00:00Z,1003.6,75.6,14.64,-7.16,181.28,93.44,289.91,243.23,289.89,14.3,289.91,6,7,20,4,29
1689831000,NBT,150,19099,2450229,2023-07-20T06:30:00Z,1003.6,75.1,10.61,-6.52,159.64,84.17,255.95,215.26,255.95,14.8,255.95,6,7,20,4,29
1689832800,NBT,259,32597,2450229,2023-07-20T07:00:00Z,1003.5,73.5,18.48,-6.02,173.98,92.21,271.34,228.74,271.32,15.1,271.34,7,7,20,4,29
1689834600,NBT,352,43902,2450229,2023-07-20T07:30:00Z,1003.9,72.5,19.98,-2.06,171.01,91.33,264.05,222.47,264.03,15.3,264.05,7,7,20,4,29
1689836400,NBT,506,63952,2450229,2023-07-20T08:00:00Z,1004.1,71.5,12.1,-5.77,174.22,94.77,262.01,222.62,261.98,15.6,262.01,8,7,20,4,29
