Actual,Partial_Dep,Density,Partial,CriticalDensity,Capacity,TT,Pred
14.265,17.437133881721458,137.125,2.206198687498226,125,2450,1.134064270054798,1.91975
13.355,17.437133881721458,137.125,2.206198687498226,125,2450,1.134064270054798,1.91975
15.71,17.437133881721458,137.125,2.206198687498226,125,2450,1.134064270054798,1.91975
16.805,17.437133881721458,137.125,2.206198687498226,125,2450,1.134064270054798,1.91975
14.49,17.438725472230914,137.20833333333334,2.207790278007682,125,2450,1.1345566962298153,1.9209166666666668
20.04,17.43871374033756,137.25,2.2077785461143264,125,2450,1.1348032460146584,1.9215
20.36,17.43871374033756,137.25,2.2077785461143264,125,2450,1.1348032460146584,1.9215
15.26,17.43871374033756,137.25,2.2077785461143264,125,2450,1.1348032460146584,1.9215
29.405,17.43871374033756,137.25,2.2077785461143264,125,2450,1.1348032460146584,1.9215
30.565,17.440516819061063,137.375,2.2095816248378313,125,2450,1.1355442437951706,1.9232500000000001
12.670000000000002,17.440516819061063,137.375,2.2095816248378313,125,2450,1.1355442437951706,1.9232500000000001
17.665,17.440516819061063,137.375,2.2095816248378313,125,2450,1.1355442437951706,1.9232500000000001
18.715,17.440516819061063,137.375,2.2095816248378313,125,2450,1.1355442437951706,1.9232500000000001
12.81,17.440516819061063,137.375,2.2095816248378313,125,2450,1.1355442437951706,1.9232500000000001
13.55,17.442654131816507,137.5,2.2117189375932753,125,2450,1.1362872670807453,1.925
13.31,17.442654131816507,137.5,2.2117189375932753,125,2450,1.1362872670807453,1.925
17.25,17.442654131816507,137.5,2.2117189375932753,125,2450,1.1362872670807453,1.925
18.09,17.442654131816507,137.5,2.2117189375932753,125,2450,1.1362872670807453,1.925
18.065,17.442654131816507,137.5,2.2117189375932753,125,2450,1.1362872670807453,1.925
18.535,17.442654131816507,137.5,2.2117189375932753,125,2450,1.1362872670807453,1.925
16.955,17.442654131816507,137.5,2.2117189375932753,125,2450,1.1362872670807453,1.925
13.275,17.444129214389456,137.625,2.213194020166224,125,2450,1.1370323195591456,1.92675
14.96,17.444129214389456,137.625,2.213194020166224,125,2450,1.1370323195591456,1.92675
14.955,17.444129214389456,137.625,2.213194020166224,125,2450,1.1370323195591456,1.92675
14.025,17.444129214389456,137.625,2.213194020166224,125,2450,1.1370323195591456,1.92675
17.810000000000002,17.447432818847204,137.75,2.2164976246239725,125,2450,1.1377794049214907,1.9285
11.125,17.44899942456434,137.875,2.2180642303411098,125,2450,1.1385285268622516,1.93025
16.6,17.44899942456434,137.875,2.2180642303411098,125,2450,1.1385285268622516,1.93025
17.185000000000002,17.44899942456434,137.875,2.2180642303411098,125,2450,1.1385285268622516,1.93025
18.68,17.45010096149049,138,2.21916576726726,125,2450,1.1392796890792547,1.932
24.86,17.45010096149049,138,2.21916576726726,125,2450,1.1392796890792547,1.932
16.015,17.45171857412237,138.125,2.2207833798991388,125,2450,1.14003289527368,1.93375
39.510000000000005,17.45171857412237,138.125,2.2207833798991388,125,2450,1.14003289527368,1.93375
13.12,17.45171857412237,138.125,2.2207833798991388,125,2450,1.14003289527368,1.93375
15.35,17.45171857412237,138.125,2.2207833798991388,125,2450,1.14003289527368,1.93375
15.5,17.45171857412237,138.125,2.2207833798991388,125,2450,1.14003289527368,1.93375
16.695,17.45171857412237,138.125,2.2207833798991388,125,2450,1.14003289527368,1.93375
20.545,17.45171857412237,138.125,2.2207833798991388,125,2450,1.14003289527368,1.93375
22.775,17.45171857412237,138.125,2.2207833798991388,125,2450,1.14003289527368,1.93375
17.315,17.45316463462042,138.1875,2.2222294403971894,125,2450,1.140410266019962,1.934625
12.71,17.45316463462042,138.1875,2.2222294403971894,125,2450,1.140410266019962,1.934625
9.7,17.453280152037966,138.25,2.222344957814734,125,2450,1.140788149150062,1.9355
16.585,17.453280152037966,138.25,2.222344957814734,125,2450,1.140788149150062,1.9355
17.74,17.453280152037966,138.25,2.222344957814734,125,2450,1.140788149150062,1.9355
15.34,17.453280152037966,138.25,2.222344957814734,125,2450,1.140788149150062,1.9355
19.82,17.453280152037966,138.25,2.222344957814734,125,2450,1.140788149150062,1.9355
19.045,17.453280152037966,138.25,2.222344957814734,125,2450,1.140788149150062,1.9355
15.535,17.453280152037966,138.25,2.222344957814734,125,2450,1.140788149150062,1.9355
21.494999999999997,17.453280152037966,138.25,2.222344957814734,125,2450,1.140788149150062,1.9355
14.575,17.456133944453136,138.375,2.2251987502299038,125,2450,1.1415454544162886,1.9372500000000001
15.82,17.455688159831904,138.40625,2.2247529656086726,125,2450,1.141735101697346,1.9376875
15.22,17.4576947021045,138.5,2.226759507881269,125,2450,1.1423048147836024,1.939
12.25,17.4576947021045,138.5,2.226759507881269,125,2450,1.1423048147836024,1.939
15.125,17.4576947021045,138.5,2.226759507881269,125,2450,1.1423048147836024,1.939
15.745,17.4576947021045,138.5,2.226759507881269,125,2450,1.1423048147836024,1.939
25.84,17.4576947021045,138.5,2.226759507881269,125,2450,1.1423048147836024,1.939
40.23,17.501099113757384,138.59375,2.270163919534152,125,2450,1.1428756859536116,1.9403125
14.545,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
13.685,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
17.055,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
12.705,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
12.605,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
19,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
20.205,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
17.990000000000002,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
19.675,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
28.775,17.473092637899576,138.625,2.2421574436763443,125,2450,1.1430662339665993,1.94075
15.96,17.474459978575368,138.75,2.243524784352136,125,2450,1.1438297156832298,1.9425000000000001
14.645,17.474459978575368,138.75,2.243524784352136,125,2450,1.1438297156832298,1.9425000000000001
14.515,17.474459978575368,138.75,2.243524784352136,125,2450,1.1438297156832298,1.9425000000000001
21.71,17.474459978575368,138.75,2.243524784352136,125,2450,1.1438297156832298,1.9425000000000001
14.865000000000002,17.474459978575368,138.75,2.243524784352136,125,2450,1.1438297156832298,1.9425000000000001
19.055,17.474459978575368,138.75,2.243524784352136,125,2450,1.1438297156832298,1.9425000000000001
16.605,17.474459978575368,138.75,2.243524784352136,125,2450,1.1438297156832298,1.9425000000000001
16.705,17.474459978575368,138.75,2.243524784352136,125,2450,1.1438297156832298,1.9425000000000001
25.72,17.477948083080644,138.875,2.2470128888574123,125,2450,1.1445952636547978,1.94425
19.805,17.477948083080644,138.875,2.2470128888574123,125,2450,1.1445952636547978,1.94425
15.765,17.47983485311201,139,2.248899658888778,125,2450,1.145362881605963,1.946
20.615,17.47983485311201,139,2.248899658888778,125,2450,1.145362881605963,1.946
17.005000000000003,17.47983485311201,139,2.248899658888778,125,2450,1.145362881605963,1.946
17.225,17.48159730891469,139.125,2.2506621146914583,125,2450,1.1461325732647358,1.94775
18.42,17.48159730891469,139.125,2.2506621146914583,125,2450,1.1461325732647358,1.94775
17.935000000000002,17.48159730891469,139.125,2.2506621146914583,125,2450,1.1461325732647358,1.94775
13.6,17.48159730891469,139.125,2.2506621146914583,125,2450,1.1461325732647358,1.94775
18.785,17.48159730891469,139.125,2.2506621146914583,125,2450,1.1461325732647358,1.94775
14.39,17.481932902251824,139.25,2.250997708028592,125,2450,1.1469043423624843,1.9495
11.21,17.481932902251824,139.25,2.250997708028592,125,2450,1.1469043423624843,1.9495
12.315,17.481932902251824,139.25,2.250997708028592,125,2450,1.1469043423624843,1.9495
17.11,17.481932902251824,139.25,2.250997708028592,125,2450,1.1469043423624843,1.9495
16.130000000000003,17.481932902251824,139.25,2.250997708028592,125,2450,1.1469043423624843,1.9495
15.235,17.481932902251824,139.25,2.250997708028592,125,2450,1.1469043423624843,1.9495
17.07,17.481932902251824,139.25,2.250997708028592,125,2450,1.1469043423624843,1.9495
15.954999999999998,17.483778779069617,139.375,2.252843584846385,125,2450,1.1476781926339286,1.9512500000000002
14.895,17.483778779069617,139.375,2.252843584846385,125,2450,1.1476781926339286,1.9512500000000002
16.22,17.483778779069617,139.375,2.252843584846385,125,2450,1.1476781926339286,1.9512500000000002
15.595,17.483778779069617,139.375,2.252843584846385,125,2450,1.1476781926339286,1.9512500000000002
18.005000000000003,17.483778779069617,139.375,2.252843584846385,125,2450,1.1476781926339286,1.9512500000000002
17.490000000000002,17.483778779069617,139.375,2.252843584846385,125,2450,1.1476781926339286,1.9512500000000002
16.085,17.483778779069617,139.375,2.252843584846385,125,2450,1.1476781926339286,1.9512500000000002
13.705000000000002,17.483778779069617,139.375,2.252843584846385,125,2450,1.1476781926339286,1.9512500000000002
68.59,17.492416418077315,139.5,2.2614812238540836,125,2450,1.1484541278171427,1.953
20.21,17.492416418077315,139.5,2.2614812238540836,125,2450,1.1484541278171427,1.953
18.42,17.492416418077315,139.5,2.2614812238540836,125,2450,1.1484541278171427,1.953
22.295,17.492416418077315,139.5,2.2614812238540836,125,2450,1.1484541278171427,1.953
22.05,17.492416418077315,139.5,2.2614812238540836,125,2450,1.1484541278171427,1.953
16.085,17.492416418077315,139.5,2.2614812238540836,125,2450,1.1484541278171427,1.953
17.479999999999997,17.492416418077315,139.5,2.2614812238540836,125,2450,1.1484541278171427,1.953
19.34,17.492416418077315,139.5,2.2614812238540836,125,2450,1.1484541278171427,1.953
16.975,17.493281252931418,139.58333333333334,2.262346058708186,125,2450,1.1489725780710836,1.9541666666666668
13.35,17.493281252931418,139.625,2.262346058708186,125,2450,1.149232151653556,1.95475
23.44,17.493281252931418,139.625,2.262346058708186,125,2450,1.149232151653556,1.95475
12.545000000000002,17.493281252931418,139.625,2.262346058708186,125,2450,1.149232151653556,1.95475
18.415,17.493281252931418,139.625,2.262346058708186,125,2450,1.149232151653556,1.95475
45.925,17.498105431716706,139.75,2.267170237493474,125,2450,1.1500122678879503,1.9565000000000001
15.97,17.498105431716706,139.75,2.267170237493474,125,2450,1.1500122678879503,1.9565000000000001
14.55,17.498105431716706,139.75,2.267170237493474,125,2450,1.1500122678879503,1.9565000000000001
14.515,17.502814204528224,139.83333333333334,2.2718790103049926,125,2450,1.1505335096716631,1.9576666666666669
18.895,17.502828693169988,139.875,2.2718934989467563,125,2450,1.1507944802684626,1.95825
13.38,17.508305162136818,140,2.277369967913586,125,2450,1.151578792546584,1.96
17.255000000000003,17.508305162136818,140,2.277369967913586,125,2450,1.151578792546584,1.96
19.995,17.508305162136818,140,2.277369967913586,125,2450,1.151578792546584,1.96
20.880000000000003,17.508305162136818,140,2.277369967913586,125,2450,1.151578792546584,1.96
17.985,17.51815187739677,140.125,2.28721668317354,125,2450,1.152365208477158,1.96175
13.33,17.51815187739677,140.125,2.28721668317354,125,2450,1.152365208477158,1.96175
17.985,17.51815187739677,140.125,2.28721668317354,125,2450,1.152365208477158,1.96175
22.565,17.51815187739677,140.125,2.28721668317354,125,2450,1.152365208477158,1.96175
18.99,17.51815187739677,140.125,2.28721668317354,125,2450,1.152365208477158,1.96175
21.200000000000003,17.51815187739677,140.125,2.28721668317354,125,2450,1.152365208477158,1.96175
18.295,17.51815187739677,140.125,2.28721668317354,125,2450,1.152365208477158,1.96175
16.065,17.517415274887504,140.1875,2.2864800806642727,125,2450,1.1527592064864216,1.962625
17.685000000000002,17.52157115004196,140.25,2.290635955818729,125,2450,1.153153731818385,1.9635
20.59,17.52157115004196,140.25,2.290635955818729,125,2450,1.153153731818385,1.9635
19.205,17.52157115004196,140.25,2.290635955818729,125,2450,1.153153731818385,1.9635
16.810000000000002,17.52157115004196,140.25,2.290635955818729,125,2450,1.153153731818385,1.9635
18.9,17.524542874450287,140.375,2.293607680227055,125,2450,1.1539443663318167,1.96525
15.06,17.524542874450287,140.375,2.293607680227055,125,2450,1.1539443663318167,1.96525
16.59,17.524542874450287,140.375,2.293607680227055,125,2450,1.1539443663318167,1.96525
32.635,17.524542874450287,140.375,2.293607680227055,125,2450,1.1539443663318167,1.96525
14.260000000000002,17.530825422924764,140.5,2.299890228701532,125,2450,1.15473711578236,1.967
20.875,17.530825422924764,140.5,2.299890228701532,125,2450,1.15473711578236,1.967
28.825,17.530825422924764,140.5,2.299890228701532,125,2450,1.15473711578236,1.967
17.415,17.528755482805003,140.625,2.2978202885817716,125,2450,1.155531983938276,1.96875
16.58,17.528755482805003,140.625,2.2978202885817716,125,2450,1.155531983938276,1.96875
18.265,17.528755482805003,140.625,2.2978202885817716,125,2450,1.155531983938276,1.96875
15.385,17.528755482805003,140.625,2.2978202885817716,125,2450,1.155531983938276,1.96875
21.015,17.528755482805003,140.625,2.2978202885817716,125,2450,1.155531983938276,1.96875
14.635,17.529101885238234,140.75,2.298166691015002,125,2450,1.15632897457118,1.9705000000000001
10.06,17.529101885238234,140.75,2.298166691015002,125,2450,1.15632897457118,1.9705000000000001
20.355,17.529101885238234,140.75,2.298166691015002,125,2450,1.15632897457118,1.9705000000000001
15.405,17.529101885238234,140.75,2.298166691015002,125,2450,1.15632897457118,1.9705000000000001
20.48,17.529101885238234,140.75,2.298166691015002,125,2450,1.15632897457118,1.9705000000000001
14.585,17.529101885238234,140.75,2.298166691015002,125,2450,1.15632897457118,1.9705000000000001
41.56,17.52821116311106,140.83333333333331,2.2972759688878277,125,2450,1.1568614826777084,1.9716666666666665
14.375,17.52821360323082,140.875,2.297278409007589,125,2450,1.1571280914560402,1.97225
18.615,17.52821360323082,140.875,2.297278409007589,125,2450,1.1571280914560402,1.97225
11.365,17.5283972389356,140.9375,2.2974620447123684,125,2450,1.1575284484235489,1.973125
11.785,17.530090238175216,141,2.299155043951984,125,2450,1.1579293383711797,1.974
16.965,17.530090238175216,141,2.299155043951984,125,2450,1.1579293383711797,1.974
16.515,17.530090238175216,141,2.299155043951984,125,2450,1.1579293383711797,1.974
33.91,17.552855354846635,141.125,2.321920160623403,125,2450,1.1587327190982761,1.9757500000000001
12.64,17.552855354846635,141.125,2.321920160623403,125,2450,1.1587327190982761,1.9757500000000001
21.42,17.552855354846635,141.125,2.321920160623403,125,2450,1.1587327190982761,1.9757500000000001
16.605,17.552855354846635,141.125,2.321920160623403,125,2450,1.1587327190982761,1.9757500000000001
29.18,17.552855354846635,141.125,2.321920160623403,125,2450,1.1587327190982761,1.9757500000000001
31.955,17.552855354846635,141.125,2.321920160623403,125,2450,1.1587327190982761,1.9757500000000001
38.775000000000006,17.55982979964751,141.25,2.328894605424278,125,2450,1.15953823742236,1.9775
15.9,17.55982979964751,141.25,2.328894605424278,125,2450,1.15953823742236,1.9775
27.035,17.55982979964751,141.25,2.328894605424278,125,2450,1.15953823742236,1.9775
14.285,17.553043828138147,141.28125,2.3221086339149153,125,2450,1.159739951446788,1.9779375000000001
33.105000000000004,17.543224308249354,141.375,2.3122891140261217,125,2450,1.1603458971318166,1.97925
17.935,17.543224308249354,141.375,2.3122891140261217,125,2450,1.1603458971318166,1.97925
24.89,17.543224308249354,141.375,2.3122891140261217,125,2450,1.1603458971318166,1.97925
26.805,17.543224308249354,141.375,2.3122891140261217,125,2450,1.1603458971318166,1.97925
16.425,17.54150593867897,141.5,2.310570744455738,125,2450,1.1611557020183847,1.981
12.775,17.54150593867897,141.5,2.310570744455738,125,2450,1.1611557020183847,1.981
15.33,17.54150593867897,141.5,2.310570744455738,125,2450,1.1611557020183847,1.981
15.81,17.54150593867897,141.5,2.310570744455738,125,2450,1.1611557020183847,1.981
17.365,17.54150593867897,141.5,2.310570744455738,125,2450,1.1611557020183847,1.981
13.55,17.537477584435077,141.625,2.3065423902118454,125,2450,1.1619676558771583,1.98275
19.415,17.537477584435077,141.625,2.3065423902118454,125,2450,1.1619676558771583,1.98275
22.79,17.537477584435077,141.625,2.3065423902118454,125,2450,1.1619676558771583,1.98275
17.509999999999998,17.537477584435077,141.625,2.3065423902118454,125,2450,1.1619676558771583,1.98275
14.795,17.539406499105738,141.75,2.308471304882506,125,2450,1.1627817625065835,1.9845
13.35,17.539406499105738,141.75,2.308471304882506,125,2450,1.1627817625065835,1.9845
17.67,17.539406499105738,141.75,2.308471304882506,125,2450,1.1627817625065835,1.9845
18.24,17.539406499105738,141.75,2.308471304882506,125,2450,1.1627817625065835,1.9845
19.61,17.539406499105738,141.75,2.308471304882506,125,2450,1.1627817625065835,1.9845
19.89,17.539406499105738,141.75,2.308471304882506,125,2450,1.1627817625065835,1.9845
31.630000000000003,17.539406499105738,141.75,2.308471304882506,125,2450,1.1627817625065835,1.9845
13.170000000000002,17.53912215957052,141.8125,2.3081869653472893,125,2450,1.163189624298223,1.9853750000000001
8.645,17.534877288479372,141.875,2.30394209425614,125,2450,1.1635980257084626,1.98625
14.765,17.534877288479372,141.875,2.30394209425614,125,2450,1.1635980257084626,1.98625
15.38,17.534877288479372,141.875,2.30394209425614,125,2450,1.1635980257084626,1.98625
19.23,17.534877288479372,141.875,2.30394209425614,125,2450,1.1635980257084626,1.98625
12.705000000000002,17.535457715720128,142,2.304522521496896,125,2450,1.16441644928795,1.988
16.55,17.535457715720128,142,2.304522521496896,125,2450,1.16441644928795,1.988
23.155,17.535457715720128,142,2.304522521496896,125,2450,1.16441644928795,1.988
15.455000000000002,17.53622089483808,142.125,2.3052857006148493,125,2450,1.1652370370535556,1.9897500000000001
12.665,17.53622089483808,142.125,2.3052857006148493,125,2450,1.1652370370535556,1.9897500000000001
14.33,17.53622089483808,142.125,2.3052857006148493,125,2450,1.1652370370535556,1.9897500000000001
21.24,17.53739006411857,142.25,2.3064548698953367,125,2450,1.1660597928171426,1.9915
15.43,17.537702620790938,142.375,2.3067674265677063,125,2450,1.1668847203939285,1.99325
14.18,17.537702620790938,142.375,2.3067674265677063,125,2450,1.1668847203939285,1.99325
18.03,17.537702620790938,142.375,2.3067674265677063,125,2450,1.1668847203939285,1.99325
17.2,17.537702620790938,142.375,2.3067674265677063,125,2450,1.1668847203939285,1.99325
20.325000000000003,17.537702620790938,142.375,2.3067674265677063,125,2450,1.1668847203939285,1.99325
18.92,17.537702620790938,142.375,2.3067674265677063,125,2450,1.1668847203939285,1.99325
22.51,17.537702620790938,142.375,2.3067674265677063,125,2450,1.1668847203939285,1.99325
18.545,17.537702620790938,142.375,2.3067674265677063,125,2450,1.1668847203939285,1.99325
14.915,17.5388112859606,142.5,2.3078760917373664,125,2450,1.1677118236024844,1.995
24.74,17.5388112859606,142.5,2.3078760917373664,125,2450,1.1677118236024844,1.995
22.54,17.5388112859606,142.5,2.3078760917373664,125,2450,1.1677118236024844,1.995
14.615000000000002,17.5388112859606,142.5,2.3078760917373664,125,2450,1.1677118236024844,1.995
17.009999999999998,17.5388112859606,142.5,2.3078760917373664,125,2450,1.1677118236024844,1.995
12.63,17.54012625792144,142.625,2.309191063698208,125,2450,1.168541106264736,1.99675
16.055,17.54012625792144,142.625,2.309191063698208,125,2450,1.168541106264736,1.99675
17.34,17.54012625792144,142.625,2.309191063698208,125,2450,1.168541106264736,1.99675
15.920000000000002,17.54012625792144,142.625,2.309191063698208,125,2450,1.168541106264736,1.99675
16.189999999999998,17.54012625792144,142.625,2.309191063698208,125,2450,1.168541106264736,1.99675
12.815,17.541823934591907,142.75,2.310888740368675,125,2450,1.1693725722059627,1.9985
18.85,17.541823934591907,142.75,2.310888740368675,125,2450,1.1693725722059627,1.9985
18.895000000000003,17.541823934591907,142.75,2.310888740368675,125,2450,1.1693725722059627,1.9985
15.695,17.541823934591907,142.75,2.310888740368675,125,2450,1.1693725722059627,1.9985
19.21,17.541823934591907,142.75,2.310888740368675,125,2450,1.1693725722059627,1.9985
14.935000000000002,17.544136918386222,142.875,2.3132017241629903,125,2450,1.1702062252547982,2.00025
13.61,17.544136918386222,142.875,2.3132017241629903,125,2450,1.1702062252547982,2.00025
16.42,17.544136918386222,142.875,2.3132017241629903,125,2450,1.1702062252547982,2.00025
12.62,17.54603608968648,143,2.3151008954632495,125,2450,1.1710420692432295,2.0020000000000002
15.45,17.54603608968648,143,2.3151008954632495,125,2450,1.1710420692432295,2.0020000000000002
14.715,17.55198720875786,143.125,2.3210520145346294,125,2450,1.1718801080065995,2.00375
16.130000000000003,17.55198720875786,143.125,2.3210520145346294,125,2450,1.1718801080065995,2.00375
29.119999999999997,17.55198720875786,143.125,2.3210520145346294,125,2450,1.1718801080065995,2.00375
17.72,17.55198720875786,143.125,2.3210520145346294,125,2450,1.1718801080065995,2.00375
19.195,17.55198720875786,143.125,2.3210520145346294,125,2450,1.1718801080065995,2.00375
20.21,17.55198720875786,143.125,2.3210520145346294,125,2450,1.1718801080065995,2.00375
18.85,17.552782778570617,143.25,2.3218475843473847,125,2450,1.1727203453836021,2.0055
16.715,17.552782778570617,143.25,2.3218475843473847,125,2450,1.1727203453836021,2.0055
12.31,17.55341875708977,143.375,2.3224835628665375,125,2450,1.1735627852162887,2.00725
17.125,17.55341875708977,143.375,2.3224835628665375,125,2450,1.1735627852162887,2.00725
22.26,17.55341875708977,143.375,2.3224835628665375,125,2450,1.1735627852162887,2.00725
12.18,17.553236952128263,143.5,2.3223017579050307,125,2450,1.1744074313500619,2.009
21.075,17.553236952128263,143.5,2.3223017579050307,125,2450,1.1744074313500619,2.009
15.53,17.553236952128263,143.5,2.3223017579050307,125,2450,1.1744074313500619,2.009
16.555,17.553236952128263,143.5,2.3223017579050307,125,2450,1.1744074313500619,2.009
19.380000000000003,17.553236952128263,143.5,2.3223017579050307,125,2450,1.1744074313500619,2.009
23.675,17.554190393816317,143.625,2.323255199593085,125,2450,1.17525428763368,2.0107500000000003
14.69,17.554190393816317,143.625,2.323255199593085,125,2450,1.17525428763368,2.0107500000000003
17.68,17.554190393816317,143.625,2.323255199593085,125,2450,1.17525428763368,2.0107500000000003
20.53,17.554190393816317,143.625,2.323255199593085,125,2450,1.17525428763368,2.0107500000000003
37.305,17.562049253715564,143.75,2.3311140594923323,125,2450,1.1761033579192546,2.0125
14.765,17.562049253715564,143.75,2.3311140594923323,125,2450,1.1761033579192546,2.0125
17.9,17.562049253715564,143.75,2.3311140594923323,125,2450,1.1761033579192546,2.0125
15.985,17.562049253715564,143.75,2.3311140594923323,125,2450,1.1761033579192546,2.0125
18.775,17.562049253715564,143.75,2.3311140594923323,125,2450,1.1761033579192546,2.0125
16.27,17.562049253715564,143.75,2.3311140594923323,125,2450,1.1761033579192546,2.0125
28.87,17.56143349582658,143.875,2.330498301603349,125,2450,1.1769546460622513,2.01425
13.775,17.56143349582658,143.875,2.330498301603349,125,2450,1.1769546460622513,2.01425
13.81,17.56143349582658,143.875,2.330498301603349,125,2450,1.1769546460622513,2.01425
19.065,17.56143349582658,143.875,2.330498301603349,125,2450,1.1769546460622513,2.01425
12.25,17.56147370778362,144,2.3305385135603878,125,2450,1.1778081559214906,2.016
27.715,17.56147370778362,144,2.3305385135603878,125,2450,1.1778081559214906,2.016
18.380000000000003,17.56147370778362,144,2.3305385135603878,125,2450,1.1778081559214906,2.016
16.905,17.56147370778362,144,2.3305385135603878,125,2450,1.1778081559214906,2.016
19.59,17.56152367000204,144.125,2.330588475778807,125,2450,1.1786638913591458,2.01775
18.56,17.56152367000204,144.125,2.330588475778807,125,2450,1.1786638913591458,2.01775
15.295000000000002,17.56152367000204,144.125,2.330588475778807,125,2450,1.1786638913591458,2.01775
13.165,17.56123348287629,144.25,2.330298288653058,125,2450,1.179521856240745,2.0195
13.125,17.56123348287629,144.25,2.330298288653058,125,2450,1.179521856240745,2.0195
14.495,17.56123348287629,144.25,2.330298288653058,125,2450,1.179521856240745,2.0195
14.615,17.56092615954676,144.375,2.3299909653235282,125,2450,1.1803820544351706,2.02125
18.08,17.56092615954676,144.375,2.3299909653235282,125,2450,1.1803820544351706,2.02125
16.45,17.56092615954676,144.375,2.3299909653235282,125,2450,1.1803820544351706,2.02125
13.105,17.56092615954676,144.375,2.3299909653235282,125,2450,1.1803820544351706,2.02125
15.175,17.56092615954676,144.375,2.3299909653235282,125,2450,1.1803820544351706,2.02125
15.36,17.56115375114927,144.5,2.330218556926038,125,2450,1.1812444898146583,2.023
15.825,17.56115375114927,144.5,2.330218556926038,125,2450,1.1812444898146583,2.023
16.025000000000002,17.56115375114927,144.5,2.330218556926038,125,2450,1.1812444898146583,2.023
20.3,17.561355526764704,144.625,2.330420332541472,125,2450,1.182109166254798,2.02475
16.075,17.561355526764704,144.625,2.330420332541472,125,2450,1.182109166254798,2.02475
16.25,17.56238234633984,144.75,2.33144715211661,125,2450,1.1829760876345337,2.0265
17.25,17.56238234633984,144.75,2.33144715211661,125,2450,1.1829760876345337,2.0265
16.68,17.56238234633984,144.75,2.33144715211661,125,2450,1.1829760876345337,2.0265
13.1,17.563403993640478,144.875,2.3324687994172457,125,2450,1.1838452578361647,2.02825
11.615000000000002,17.563403993640478,144.875,2.3324687994172457,125,2450,1.1838452578361647,2.02825
24.05,17.562614491097943,145,2.331679296874711,125,2450,1.184716680745341,2.0300000000000002
13.05,17.562614491097943,145,2.331679296874711,125,2450,1.184716680745341,2.0300000000000002
13.215,17.562614491097943,145,2.331679296874711,125,2450,1.184716680745341,2.0300000000000002
22.91,17.562614491097943,145,2.331679296874711,125,2450,1.184716680745341,2.0300000000000002
12.455000000000002,17.56398622619917,145.125,2.3330510319759377,125,2450,1.1855903602510713,2.03175
13.585,17.56366229727131,145.15625,2.3327271030480787,125,2450,1.1858091331767773,2.0321875
24.575000000000003,17.563884619293933,145.25,2.3329494250707015,125,2450,1.186466300245714,2.0335
19.195,17.563884619293933,145.25,2.3329494250707015,125,2450,1.186466300245714,2.0335
17.759999999999998,17.56313901063031,145.375,2.332203816407077,125,2450,1.1873445046249844,2.03525
15.28,17.56313901063031,145.375,2.332203816407077,125,2450,1.1873445046249844,2.03525
18.465,17.56313901063031,145.375,2.332203816407077,125,2450,1.1873445046249844,2.03525
22.365,17.56596354632083,145.5,2.3350283520975985,125,2450,1.18822497728795,2.037
17.57,17.56596354632083,145.5,2.3350283520975985,125,2450,1.18822497728795,2.037
13.645,17.567914380604645,145.625,2.336979186381413,125,2450,1.189107722137034,2.03875
53.825,17.567914380604645,145.625,2.336979186381413,125,2450,1.189107722137034,2.03875
15.4,17.567914380604645,145.625,2.336979186381413,125,2450,1.189107722137034,2.03875
12.695,17.567914380604645,145.625,2.336979186381413,125,2450,1.189107722137034,2.03875
14.32,17.56977141570112,145.75,2.3388362214778873,125,2450,1.1899927430780122,2.0405
16.355,17.56977141570112,145.75,2.3388362214778873,125,2450,1.1899927430780122,2.0405
16.145,17.56977141570112,145.75,2.3388362214778873,125,2450,1.1899927430780122,2.0405
23.65,17.570765258729345,145.875,2.3398300645061134,125,2450,1.1908800440200153,2.04225
13.415,17.569589828993582,146,2.33865463477035,125,2450,1.1917696288755277,2.044
12.095,17.569589828993582,146,2.33865463477035,125,2450,1.1917696288755277,2.044
17.03,17.57305594842139,146.25,2.3421207541981595,125,2450,1.1935556659937885,2.0475
17.380000000000003,17.57305594842139,146.25,2.3421207541981595,125,2450,1.1935556659937885,2.0475
17.655,17.57305594842139,146.25,2.3421207541981595,125,2450,1.1935556659937885,2.0475
13.025,17.57305594842139,146.25,2.3421207541981595,125,2450,1.1935556659937885,2.0475
16.47,17.573971023628122,146.375,2.34303582940489,125,2450,1.1944521260982763,2.0492500000000002
25.34,17.573971023628122,146.375,2.34303582940489,125,2450,1.1944521260982763,2.0492500000000002
19.61,17.573592734254486,146.40625,2.3426575400312544,125,2450,1.194676600282998,2.0496875
12.86,17.57397750590167,146.5,2.3430423116784382,125,2450,1.1953508857997512,2.051
